date,timestamp,protocol,symbol,asset_type,base_staking_apr,base_staking_apy,daily_yield,wsteth_price_usd,eth_price_usd,wsteth_eth_ratio,ratio_change_pct,yield_source,methodology,processed_date
2024-05-12,2024-05-12T01:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.0,0.0,0.0,3394.183714732083,2925.987916666667,1.1600128952681363,,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563406
2024-05-12,2024-05-12T22:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10397714051993567,-0.09876745062290737,-0.0003007475157664752,3415.763132495834,2925.987916666667,1.1673879830601375,-0.030074751576647518,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563507
2024-05-12,2024-05-12T21:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10400673905153712,-0.09879413299015416,-0.0003008379920458326,3414.73554117375,2925.987916666667,1.1670367884033752,-0.03008379920458326,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563545
2024-05-12,2024-05-12T20:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10403635442095571,-0.0988208297478399,-0.00030092852277796567,3413.7079498516664,2925.987916666667,1.1666855937466134,-0.030092852277796567,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563575
2024-05-12,2024-05-12T19:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10406598664309541,-0.09884754090804859,-0.00030101910801372256,3412.6803585295834,2925.987916666667,1.1663343990898514,-0.030101910801372256,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563601
2024-05-12,2024-05-12T18:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10409563573194869,-0.098874266482058,-0.00030110974780117594,3411.6527672075,2925.987916666667,1.1659832044330896,-0.030110974780117594,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.563627
2024-05-12,2024-05-12T16:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.19743511707832295,-0.17921044863014413,-0.0006024008843810158,3409.5975845633334,2925.987916666667,1.1652808151195657,-0.06024008843810158,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.564478
2024-05-12,2024-05-12T15:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10418468434404637,-0.09895452980460384,-0.0003013819949708729,3408.56999324125,2925.987916666667,1.1649296204628037,-0.030138199497087292,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.565138
2024-05-12,2024-05-12T14:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10421440104455904,-0.09898131315108005,-0.0003014728534609379,3407.5424019191664,2925.987916666667,1.1645784258060417,-0.03014728534609379,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.565679
2024-05-12,2024-05-12T13:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.10424413468395433,-0.09900811096979512,-0.000301563766749946,3406.5148105970834,2925.987916666667,1.1642272311492798,-0.0301563766749946,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.565834
2024-05-12,2024-05-12T17:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.5529407933517989,0.7376304749252813,0.0012066189395527616,3410.6251758854164,2925.987916666667,1.1656320097763275,0.12066189395527616,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.565864
2024-05-12,2024-05-12T11:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.4833681924965392,-0.3834948092660305,-0.0018077471473832984,3404.4596279529164,2925.987916666667,1.1635248418357558,-0.18077471473832984,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566015
2024-05-12,2024-05-12T12:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.11644979145927459,0.12348023406178377,0.0003018368359097856,3405.487219275,2925.987916666667,1.1638760364925178,0.03018368359097856,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566238
2024-05-12,2024-05-12T03:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.6293819311395363,-0.4673683532891991,-0.00271571182132313,3396.23889737625,2925.987916666667,1.1607152845816604,-0.271571182132313,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566291
2024-05-12,2024-05-12T04:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.11674746699933025,0.12381460959677426,0.0003025674439089965,3397.2664886983334,2925.987916666667,1.1610664792384224,0.030256744390899648,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566325
2024-05-12,2024-05-12T05:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.11671017443607679,0.1237727138490139,0.0003024759245415787,3398.2940800204165,2925.987916666667,1.1614176738951842,0.030247592454157868,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566382
2024-05-12,2024-05-12T06:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.1166729056671445,0.12373084638877718,0.0003023844605225534,3399.3216713425,2925.987916666667,1.1617688685519463,0.03023844605225534,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566636
2024-05-12,2024-05-12T02:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.3570027963742005,-0.3003517013557949,-0.0012091722072040678,3395.2113060541665,2925.987916666667,1.1603640899248984,-0.12091722072040678,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566693
2024-05-12,2024-05-12T08:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.939096514066039,1.554586821669429,0.001815954112047935,3401.3768539866664,2925.987916666667,1.1624712578654701,0.1815954112047935,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.566899
2024-05-12,2024-05-12T09:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.11656124189781503,0.12360541344567522,0.0003021104000513475,3402.40444530875,2925.987916666667,1.162822452522232,0.03021104000513475,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.567145
2024-05-12,2024-05-12T10:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.11652406807845184,0.12356365884912113,0.0003020191569231834,3403.4320366308334,2925.987916666667,1.163173647178994,0.030201915692318337,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.567360
2024-05-12,2024-05-12T07:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.28162312171919024,-0.24552400997060553,-0.0009057839066770601,3400.3492626645834,2925.987916666667,1.1621200632087083,-0.09057839066770601,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.567444
2024-05-13,2024-05-13T13:00:00+00:00Z,lido,wstETH,liquid_staking_token,2.1311771779449815,7.372725746394751,0.0031320426528864687,3429.56354183125,2941.9125,1.1657598728144531,0.31320426528864687,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.567625
2024-05-13,2024-05-13T23:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.6124437681691197,3.9972742479930137,0.002634384711728055,3438.59833159375,2941.9125,1.1688309328009416,0.2634384711728055,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.567662
2024-05-13,2024-05-13T22:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09145876063908032,-0.08741150832869282,-0.0002627462963465943,3437.6948526175,2941.9125,1.1685238268022928,-0.02627462963465943,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568054
2024-05-13,2024-05-13T21:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09148166580831074,-0.08743241632265841,-0.0002628153501065267,3436.79137364125,2941.9125,1.168216720803644,-0.026281535010652668,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568289
2024-05-13,2024-05-13T20:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09150458244398796,-0.08745333430526903,-0.00026288444017263934,3435.887894665,2941.9125,1.1679096148049952,-0.026288444017263934,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568326
2024-05-13,2024-05-13T19:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09152751055479158,-0.08747426228365929,-0.0002629535665737981,3434.9844156887502,2941.9125,1.1676025088063464,-0.02629535665737981,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568353
2024-05-13,2024-05-13T18:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09155045014936336,-0.08749520026503632,-0.0002630227293387577,3434.0809367125,2941.9125,1.1672954028076974,-0.02630227293387577,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568575
2024-05-13,2024-05-13T16:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.17478197448386745,-0.16039508362333887,-0.0005261838569913246,3432.27397876,2941.9125,1.1666811908103998,-0.052618385699132464,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568606
2024-05-13,2024-05-13T15:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09161933792142074,-0.0875580742982236,-0.00026323043610199104,3431.37049978375,2941.9125,1.1663740848117508,-0.026323043610199104,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568630
2024-05-13,2024-05-13T14:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.09164232353701196,-0.08757905236289931,-0.0002632997446083696,3430.4670208075,2941.9125,1.166066978813102,-0.026329974460836958,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568655
2024-05-13,2024-05-13T12:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.17494900992418605,-0.160535382897522,-0.0005267381792448678,3428.660062855,2941.9125,1.1654527668158043,-0.05267381792448678,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568680
2024-05-13,2024-05-13T17:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.6170206843739323,0.8524326933112691,0.001317539446441529,3433.17745773625,2941.9125,1.1669882968090486,0.1317539446441529,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568705
2024-05-13,2024-05-13T10:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.4898226343339708,-0.38746646970187026,-0.0018421281485170304,3426.8531049025,2941.9125,1.1648385548185067,-0.18421281485170304,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568729
2024-05-13,2024-05-13T01:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.5798355130759314,-0.44026765339383356,-0.002372821517974466,3418.72179411625,2941.9125,1.162074600830667,-0.2372821517974466,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568759
2024-05-13,2024-05-13T02:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.10125147044985794,0.1065393355496067,0.0002642739101510472,3419.6252730925,2941.9125,1.1623817068293159,0.026427391015104718,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568783
2024-05-13,2024-05-13T03:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.10122341269516744,0.10650829758457903,0.00026420408790372996,3420.52875206875,2941.9125,1.1626888128279647,0.026420408790372996,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.568845
2024-05-13,2024-05-13T04:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.10119537047485716,0.10647727767144644,0.0002641343025413523,3421.432231045,2941.9125,1.1629959188266137,0.02641343025413523,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569031
2024-05-13,2024-05-13T05:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.1011673437759133,0.1064462757943101,0.0002640645540343822,3422.3357100212497,2941.9125,1.1633030248252625,0.026406455403438223,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569250
2024-05-13,2024-05-13T00:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.38252015022886987,-0.3179966649293505,-0.0013199742117707691,3417.81831514,2941.9125,1.1617674948320182,-0.1319974211770769,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569388
2024-05-13,2024-05-13T06:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.7832797831278362,1.186802727593236,0.001586062615876127,3423.2391889974997,2941.9125,1.1636101308239113,0.1586062615876127,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569432
2024-05-13,2024-05-13T09:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.33493647699584006,0.3976369202223071,0.0007917755024136053,3425.94962592625,2941.9125,1.164531448819858,0.07917755024136053,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569465
2024-05-13,2024-05-13T11:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.21223067355206937,0.23635680712914664,0.0005274327266302503,3427.75658387875,2941.9125,1.1651456608171555,0.05274327266302503,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569504
2024-05-13,2024-05-13T07:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.31956700502712354,-0.27363815654094914,-0.0010543093759913802,3424.14266797375,2941.9125,1.1639172368225603,-0.10543093759913802,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569648
2024-05-13,2024-05-13T08:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.10108335667949153,0.10635337822324487,0.0002638555293563716,3425.04614695,2941.9125,1.1642243428212091,0.026385552935637158,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569797
2024-05-14,2024-05-14T12:00:00+00:00Z,lido,wstETH,liquid_staking_token,2.894776333040627,16.874186642203327,0.0037319773816872903,3400.138089715,2909.659166666667,1.1685692017358276,0.37319773816872903,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569898
2024-05-14,2024-05-14T22:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9709420364297887,-0.6217635462939091,-0.009647578965020775,3367.3349890024997,2909.659166666667,1.1572953380859898,-0.9647578965020775,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.569996
2024-05-14,2024-05-14T21:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4267425608555435,0.531876248710907,0.0009741561448337599,3370.61529907375,2909.659166666667,1.1584227244509737,0.09741561448337599,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570022
2024-05-14,2024-05-14T20:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.42624941539494543,0.5311218783834222,0.0009732080881941219,3373.895609145,2909.659166666667,1.1595501108159574,0.09732080881941219,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570145
2024-05-14,2024-05-14T23:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.6556795184802171,-0.4812167692666326,-0.002916785625220797,3364.05467893125,2909.659166666667,1.1561679517210062,-0.2916785625220797,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570186
2024-05-14,2024-05-14T18:00:00+00:00Z,lido,wstETH,liquid_staking_token,4.901723465470899,129.20389560339373,0.004875530251922333,3380.4562292875,2909.659166666667,1.161804883545925,0.4875530251922333,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570393
2024-05-14,2024-05-14T17:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.42477673421514983,0.5288713052976102,0.0009703749579212939,3383.7365393587497,2909.659166666667,1.1629322699109086,0.09703749579212939,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570442
2024-05-14,2024-05-14T16:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.42428807948161973,0.5281252651113553,0.0009694342432085001,3387.01684943,2909.659166666667,1.1640596562758925,0.09694342432085001,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570472
2024-05-14,2024-05-14T15:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.42380053791703576,0.5273812862325578,0.0009684953506512439,3390.29715950125,2909.659166666667,1.1651870426408764,0.09684953506512439,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570518
2024-05-14,2024-05-14T14:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4233141057503529,0.5266393602609762,0.0009675582749602007,3393.5774695725,2909.659166666667,1.16631442900586,0.09675582749602007,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570545
2024-05-14,2024-05-14T13:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.422828779227878,0.5258994788421694,0.0009666230108673624,3396.85777964375,2909.659166666667,1.1674418153708437,0.09666230108673624,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570727
2024-05-14,2024-05-14T19:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.8800896365242197,-0.5856948018865753,-0.005794137318744008,3377.17591921625,2909.659166666667,1.1606774971809413,-0.5794137318744008,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.570977
2024-05-14,2024-05-14T09:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.0196357881989009,1.7682469425484637,0.0019276560715872915,3409.97901992875,2909.659166666667,1.1719513608307788,0.19276560715872915,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571077
2024-05-14,2024-05-14T08:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4204186010556228,0.5222304507219284,0.0009619736813859525,3413.25933,2909.659166666667,1.1730787471957624,0.09619736813859525,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571169
2024-05-14,2024-05-14T07:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4199398304973212,0.5215026636454867,0.0009610491773710539,3416.5396400712502,2909.659166666667,1.1742061335607463,0.09610491773710539,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571262
2024-05-14,2024-05-14T06:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.41946213977008306,0.5207768638716379,0.0009601264486374106,3419.8199501425,2909.659166666667,1.1753335199257302,0.09601264486374106,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571349
2024-05-14,2024-05-14T05:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4189855252517549,0.52005304339466,0.0009592054900764424,3423.10026021375,2909.659166666667,1.1764609062907139,0.09592054900764424,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571501
2024-05-14,2024-05-14T04:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.41850998333658374,0.5193311942519279,0.0009582862965997752,3426.380570285,2909.659166666667,1.1775882926556975,0.09582862965997752,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.571758
2024-05-14,2024-05-14T03:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.41803551043425813,0.5186113085222934,0.0009573688631374644,3429.66088035625,2909.659166666667,1.1787156790206814,0.09573688631374644,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.572253
2024-05-14,2024-05-14T02:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4175621029706731,0.5178933783265596,0.0009564531846395496,3432.9411904275003,2909.659166666667,1.1798430653856653,0.09564531846395496,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.572538
2024-05-14,2024-05-14T01:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.417089757387201,0.5171773958268473,0.0009555392560747222,3436.22150049875,2909.659166666667,1.180970451750649,0.09555392560747222,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.572803
2024-05-14,2024-05-14T00:00:00+00:00Z,lido,wstETH,liquid_staking_token,0.4166184701415716,0.5164633532274401,0.0009546270724321015,3439.50181057,2909.659166666667,1.1820978381156326,0.09546270724321015,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.573463
2024-05-14,2024-05-14T10:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9697352542304086,-0.6213056035882918,-0.009537166287190812,3406.6987098575,2909.659166666667,1.1708239744657951,-0.9537166287190812,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.573764
2024-05-15,2024-05-15T14:00:00+00:00Z,lido,wstETH,liquid_staking_token,6.275579218106544,502.83083166489007,0.0054518580696518715,3469.2485729616665,2947.01625,1.1772071405991285,0.5451858069651871,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574698
2024-05-15,2024-05-15T15:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.257539461957176,2.5091649948645984,0.002233382034432463,3476.9967303975,2947.01625,1.1798362938777482,0.22333820344324629,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574743
2024-05-15,2024-05-15T16:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.2534513377882557,2.494897352984122,0.0022284051543954853,3484.7448878333335,2947.01625,1.1824654471563683,0.22284051543954853,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574773
2024-05-15,2024-05-15T18:00:00+00:00Z,lido,wstETH,liquid_staking_token,4.050668121035065,55.168519552625305,0.004446900812099752,3500.241202705,2947.01625,1.1877237537136078,0.4446900812099752,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574800
2024-05-15,2024-05-15T13:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9827915562597118,-0.6262309024249105,-0.011068033582722236,3461.5004155258334,2947.01625,1.1745779873205087,-1.1068033582722236,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574826
2024-05-15,2024-05-15T21:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.233388824480953,2.425712933420486,0.0022038498030918507,3523.4856750125,2947.01625,1.1956112135494672,0.22038498030918507,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574852
2024-05-15,2024-05-15T22:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.2294503603311355,2.412292607724123,0.002199003529596011,3531.2338324483335,2947.01625,1.198240366828087,0.2199003529596011,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574879
2024-05-15,2024-05-15T23:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.225536060340549,2.3990065713498048,0.0021941785232786337,3538.9819898841665,2947.01625,1.2008695201067068,0.21941785232786337,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.574905
2024-05-15,2024-05-15T19:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9596662161952844,-0.6174630464922859,-0.008757498577817713,3507.9893601408335,2947.01625,1.1903529069922276,-0.8757498577817713,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575050
2024-05-15,2024-05-15T12:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9966114510968048,-0.6313746741591213,-0.015461022392797785,3453.75225809,2947.01625,1.1719488340418889,-1.5461022392797785,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575074
2024-05-15,2024-05-15T10:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9966965470329978,-0.6314061272224882,-0.01552962349468412,3438.2559432183334,2947.01625,1.1666905274846493,-1.552962349468412,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575098
2024-05-15,2024-05-15T00:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.999756263140061,-0.6325352795872126,-0.02253513863944867,3360.77436886,2947.01625,1.1403989946984512,-2.253513863944867,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575325
2024-05-15,2024-05-15T01:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.3175886081028794,2.7255562857497058,0.002305467902762537,3368.522526295834,2947.01625,1.1430281479770712,0.2305467902762537,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575406
2024-05-15,2024-05-15T02:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.3131173571094594,2.7089951221352444,0.0023001649463074703,3376.2706837316664,2947.01625,1.1456573012556908,0.23001649463074703,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575447
2024-05-15,2024-05-15T03:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.3086751716876885,2.692614319791429,0.0022948863292175936,3384.0188411675,2947.01625,1.1482864545343108,0.22948863292175936,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575479
2024-05-15,2024-05-15T04:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.3042617774692795,2.676411135947345,0.002289631884307086,3391.7669986033334,2947.01625,1.1509156078129306,0.22896318843070862,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575607
2024-05-15,2024-05-15T06:00:00+00:00Z,lido,wstETH,liquid_staking_token,-0.9838632471631781,-0.6266323336981222,-0.011242234787768313,3407.263313475,2947.01625,1.1561739143701701,-1.1242234787768313,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575840
2024-05-15,2024-05-15T07:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.291191648547899,2.628840652244816,0.0022740119336215336,3415.0114709108334,2947.01625,1.15880306764879,0.22740119336215336,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575878
2024-05-15,2024-05-15T08:00:00+00:00Z,lido,wstETH,liquid_staking_token,1.286890742033001,2.6133215523382924,0.0022688525358793843,3422.7596283466664,2947.01625,1.1614322209274097,0.22688525358793843,aave_oracle_wsteth_usd_with_eth_conversion,daily_price_ratio_changes,2025-09-29T11:29:40.575905
