timestamp,protocol_rate,asset,source,quote_currency,date_oracle,date_market,market_rate,dex,market_rate_median_24h,peg_premium_percent,base_asset,processed_date,direct_gas_cost_usd,dex_gas_cost_usd,dex_execution_cost_bps,dex_execution_cost_usd,total_direct_cost_usd,total_dex_cost_usd,cost_difference_usd,optimal_route_by_cost,net_dex_benefit_usd,optimal_route_with_costs,peg_status
2024-05-12 23:00:00+00:00,1.1663876549639771,wstETH,aave_oracle_derived,ETH,2024-05-12,2024-05-12,1.16584614426892,uniswap,1.16584614426892,-0.04642630541848103,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.357369458151897,direct_lido,at_peg
2024-05-13 00:00:00+00:00,1.1663913710912035,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.16584614426892,uniswap,1.16584614426892,-0.04674475787430915,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.325524212569086,direct_lido,at_peg
2024-05-13 01:00:00+00:00,1.1663952377307811,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.16586507687501,uniswap,1.16586507687501,-0.045452933844491124,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.454706615550887,direct_lido,at_peg
2024-05-13 02:00:00+00:00,1.1663991023528104,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165874523737945,uniswap,1.165874523737945,-0.0449741956940095,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.50258043059905,direct_lido,at_peg
2024-05-13 03:00:00+00:00,1.1664029649588703,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165874523737945,uniswap,1.165874523737945,-0.04530520213002434,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.469479786997566,direct_lido,at_peg
2024-05-13 04:00:00+00:00,1.1664068255505382,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165883559637595,uniswap,1.165883559637595,-0.04486135553058793,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.513864446941206,direct_lido,at_peg
2024-05-13 05:00:00+00:00,1.1664106841293889,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165888077584025,uniswap,1.165888077584025,-0.04480467750121139,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.51953224987886,direct_lido,at_peg
2024-05-13 06:00:00+00:00,1.1664145406969963,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165919409539065,uniswap,1.165919409539065,-0.04244898710157101,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.755101289842898,direct_lido,at_peg
2024-05-13 07:00:00+00:00,1.166418395254933,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165961691347245,uniswap,1.165961691347245,-0.039154381442013365,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.084561855798663,direct_lido,at_peg
2024-05-13 08:00:00+00:00,1.1664222478047688,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165961691347245,uniswap,1.165961691347245,-0.03948453987314791,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.05154601268521,direct_lido,at_peg
2024-05-13 09:00:00+00:00,1.1664260983480723,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.1659818834058502,uniswap,1.1659818834058502,-0.03808341933117259,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.191658066882741,direct_lido,at_peg
2024-05-13 10:00:00+00:00,1.166429946886412,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.1659818834058502,uniswap,1.1659818834058502,-0.03841323533898902,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.158676466101099,direct_lido,at_peg
2024-05-13 11:00:00+00:00,1.166433793421352,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.165987028663105,uniswap,1.165987028663105,-0.03830176738419588,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.169823261580412,direct_lido,at_peg
2024-05-13 12:00:00+00:00,1.166437637954457,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166019490026105,uniswap,1.166019490026105,-0.035848288390739336,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.415171160926066,direct_lido,at_peg
2024-05-13 13:00:00+00:00,1.1664414804872894,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166019490026105,uniswap,1.166019490026105,-0.036177593839351256,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.382240616064873,direct_lido,at_peg
2024-05-13 14:00:00+00:00,1.1664453210214092,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.16602314223807,uniswap,1.16602314223807,-0.03619361968630314,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.380638031369685,direct_lido,at_peg
2024-05-13 15:00:00+00:00,1.166449159558376,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.1659954824124399,uniswap,1.1659954824124399,-0.03889386367321756,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.110613632678245,direct_lido,at_peg
2024-05-13 16:00:00+00:00,1.1664529960997474,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.03864714780790906,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.135285219209095,direct_lido,at_peg
2024-05-13 17:00:00+00:00,1.1664568306470788,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.03897575537293459,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.10242446270654,direct_lido,at_peg
2024-05-13 18:00:00+00:00,1.1664606632019243,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.039304190029939394,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.06958099700606,direct_lido,at_peg
2024-05-13 19:00:00+00:00,1.1664644937658375,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.03963245191545079,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.036754808454921,direct_lido,at_peg
2024-05-13 20:00:00+00:00,1.166468322340368,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.03996054116564829,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.00394588343517,direct_lido,at_peg
2024-05-13 21:00:00+00:00,1.1664721489270655,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.16602681905755,uniswap,1.16602681905755,-0.038177496987401624,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.182250301259838,direct_lido,at_peg
2024-05-13 22:00:00+00:00,1.1664759735274786,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.16602681905755,uniswap,1.16602681905755,-0.03850524829673802,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-11.149475170326198,direct_lido,at_peg
2024-05-13 23:00:00+00:00,1.1664797961431526,wstETH,aave_oracle_derived,ETH,2024-05-13,2024-05-13,1.166002195286235,uniswap,1.166002195286235,-0.04094377446542613,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.905622553457388,direct_lido,at_peg
2024-05-14 00:00:00+00:00,1.166483616775632,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.1659954824124399,uniswap,1.1659954824124399,-0.04184665400972043,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.815334599027956,direct_lido,at_peg
2024-05-14 01:00:00+00:00,1.1664876353910814,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.1659954824124399,uniswap,1.1659954824124399,-0.04219101546468325,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.780898453531675,direct_lido,at_peg
2024-05-14 02:00:00+00:00,1.1664916617141887,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165990940471455,uniswap,1.165990940471455,-0.04292540265550474,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.707459734449525,direct_lido,at_peg
2024-05-14 03:00:00+00:00,1.16649569576715,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165990940471455,uniswap,1.165990940471455,-0.0432710808558091,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.67289191441909,direct_lido,at_peg
2024-05-14 04:00:00+00:00,1.1664997375722468,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165990940471455,uniswap,1.165990940471455,-0.04361742093921876,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.638257906078124,direct_lido,at_peg
2024-05-14 05:00:00+00:00,1.1665037871518462,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165987028663105,uniswap,1.165987028663105,-0.04429976948491824,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.570023051508176,direct_lido,at_peg
2024-05-14 06:00:00+00:00,1.1665078445284014,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165987028663105,uniswap,1.165987028663105,-0.04464743788386983,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.535256211613017,direct_lido,at_peg
2024-05-14 07:00:00+00:00,1.1665119097244523,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165987028663105,uniswap,1.165987028663105,-0.044995773894084545,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.500422610591546,direct_lido,at_peg
2024-05-14 08:00:00+00:00,1.166515982762625,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165975845181575,uniswap,1.165975845181575,-0.046303487395937884,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.369651260406211,direct_lido,at_peg
2024-05-14 09:00:00+00:00,1.1665200636656343,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16595995355703,uniswap,1.16595995355703,-0.0480154714908442,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.19845285091558,direct_lido,at_peg
2024-05-14 10:00:00+00:00,1.1665241524562824,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165974789250525,uniswap,1.165974789250525,-0.047094027551904366,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.290597244809565,direct_lido,at_peg
2024-05-14 11:00:00+00:00,1.166528249157459,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165952348033535,uniswap,1.165952348033535,-0.049368810771609595,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.06311892283904,direct_lido,at_peg
2024-05-14 12:00:00+00:00,1.1665323537921426,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16594968006103,uniswap,1.16594968006103,-0.049949213085980174,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-10.005078691401982,direct_lido,at_peg
2024-05-14 13:00:00+00:00,1.1665364663834017,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16594968006103,uniswap,1.16594968006103,-0.05030158415800248,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.969841584199752,direct_lido,at_peg
2024-05-14 14:00:00+00:00,1.1665405869543932,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16594968006103,uniswap,1.16594968006103,-0.05065463644997595,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.934536355002406,direct_lido,at_peg
2024-05-14 15:00:00+00:00,1.1665447155283648,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16594500388251,uniswap,1.16594500388251,-0.051409229142414616,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.859077085758539,direct_lido,at_peg
2024-05-14 16:00:00+00:00,1.1665488521286544,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16593959013788,uniswap,1.16593959013788,-0.05222773051147769,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.777226948852231,direct_lido,at_peg
2024-05-14 17:00:00+00:00,1.1665529967786905,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16593959013788,uniswap,1.16593959013788,-0.05258283528518723,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.741716471481277,direct_lido,at_peg
2024-05-14 18:00:00+00:00,1.1665571495019926,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.1659377238761501,uniswap,1.1659377238761501,-0.05309860953721219,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.69013904627878,direct_lido,at_peg
2024-05-14 19:00:00+00:00,1.166561310322173,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16593654221781,uniswap,1.16593654221781,-0.053556388235644146,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.644361176435584,direct_lido,at_peg
2024-05-14 20:00:00+00:00,1.166565479262935,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.16592504663477,uniswap,1.16592504663477,-0.05489898677352302,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.5101013226477,direct_lido,at_peg
2024-05-14 21:00:00+00:00,1.1665696563480747,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.1659123211074252,uniswap,1.1659123211074252,-0.0563477060347488,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.36522939652512,direct_lido,at_peg
2024-05-14 22:00:00+00:00,1.1665738416014817,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165910192646145,uniswap,1.165910192646145,-0.056888722485461986,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.311127751453801,direct_lido,at_peg
2024-05-14 23:00:00+00:00,1.1665780350471393,wstETH,aave_oracle_derived,ETH,2024-05-14,2024-05-14,1.165910192646145,uniswap,1.165910192646145,-0.057247983497930435,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.275201650206956,direct_lido,at_peg
2024-05-15 00:00:00+00:00,1.1665822367091243,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.16590910093389,uniswap,1.16590910093389,-0.0577015279379873,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.22984720620127,direct_lido,at_peg
2024-05-15 01:00:00+00:00,1.1665864366052456,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1659074462831849,uniswap,1.1659074462831849,-0.058203173014475654,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.179682698552435,direct_lido,at_peg
2024-05-15 02:00:00+00:00,1.166590617254831,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1659052779884,uniswap,1.1659052779884,-0.058747195142346095,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.12528048576539,direct_lido,at_peg
2024-05-15 03:00:00+00:00,1.166594778789878,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165900886155125,uniswap,1.165900886155125,-0.05948017661049707,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.051982338950292,direct_lido,at_peg
2024-05-15 04:00:00+00:00,1.1665989213411794,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1659000049665451,uniswap,1.1659000049665451,-0.05991059667968434,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-9.008940332031568,direct_lido,at_peg
2024-05-15 05:00:00+00:00,1.1666030450383371,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1659000049665451,uniswap,1.1659000049665451,-0.06026386394087471,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.97361360591253,direct_lido,at_peg
2024-05-15 06:00:00+00:00,1.166607150009776,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165893242007595,uniswap,1.165893242007595,-0.06119523630342935,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.880476369657064,direct_lido,at_peg
2024-05-15 07:00:00+00:00,1.166611236382758,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.16589112838227,uniswap,1.16589112838227,-0.0617264756270442,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.82735243729558,direct_lido,at_peg
2024-05-15 08:00:00+00:00,1.1666153042833929,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165889804560165,uniswap,1.165889804560165,-0.06218842840171898,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.781157159828101,direct_lido,at_peg
2024-05-15 09:00:00+00:00,1.1666193538366545,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658870227333802,uniswap,1.1658870227333802,-0.06277378314236734,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.722621685763267,direct_lido,at_peg
2024-05-15 10:00:00+00:00,1.1666233851663914,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165884451975805,uniswap,1.165884451975805,-0.06333948041690393,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.666051958309607,direct_lido,at_peg
2024-05-15 11:00:00+00:00,1.1666273983953397,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658870227333802,uniswap,1.1658870227333802,-0.06346290709251871,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.653709290748129,direct_lido,at_peg
2024-05-15 12:00:00+00:00,1.1666313936451358,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658870227333802,uniswap,1.1658870227333802,-0.06380515009370914,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.619484990629086,direct_lido,at_peg
2024-05-15 13:00:00+00:00,1.1666353710363289,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165884451975805,uniswap,1.165884451975805,-0.06436621751463699,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.563378248536301,direct_lido,at_peg
2024-05-15 14:00:00+00:00,1.1666393306883929,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165883157654215,uniswap,1.165883157654215,-0.06481635020239397,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.518364979760603,direct_lido,at_peg
2024-05-15 15:00:00+00:00,1.1666432727197378,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.165882966377705,uniswap,1.165882966377705,-0.06517042182571021,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.482957817428979,direct_lido,at_peg
2024-05-15 16:00:00+00:00,1.166647197247723,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658819765717952,uniswap,1.1658819765717952,-0.06559143824569572,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.44085617543043,direct_lido,at_peg
2024-05-15 17:00:00+00:00,1.1666511043886676,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658819765717952,uniswap,1.1658819765717952,-0.06592612084102616,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.407387915897385,direct_lido,at_peg
2024-05-15 18:00:00+00:00,1.166654994257862,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658750076918452,uniswap,1.1658750076918452,-0.06685666026852373,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.314333973147626,direct_lido,at_peg
2024-05-15 19:00:00+00:00,1.1666588669695803,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658750076918452,uniswap,1.1658750076918452,-0.06718838727650149,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.28116127234985,direct_lido,at_peg
2024-05-15 20:00:00+00:00,1.1666627226370898,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658750076918452,uniswap,1.1658750076918452,-0.0675186521314513,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.24813478685487,direct_lido,at_peg
2024-05-15 21:00:00+00:00,1.166666561372664,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.1658659185583802,uniswap,1.1658659185583802,-0.0686265331322861,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.13734668677139,direct_lido,at_peg
2024-05-15 22:00:00+00:00,1.166670383287591,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.16586057413531,uniswap,1.16586057413531,-0.06941199192860568,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.05880080713943,direct_lido,at_peg
2024-05-15 23:00:00+00:00,1.1666741884921874,wstETH,aave_oracle_derived,ETH,2024-05-15,2024-05-15,1.16586057413531,uniswap,1.16586057413531,-0.0697379238267747,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-8.02620761732253,direct_lido,at_peg
2024-05-16 00:00:00+00:00,1.1666779770958065,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.165855504480135,uniswap,1.165855504480135,-0.07049696932813751,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.950303067186249,direct_lido,at_peg
2024-05-16 01:00:00+00:00,1.1666819068222651,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.1658504772939149,uniswap,1.1658504772939149,-0.07126445721737835,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.873554278262165,direct_lido,at_peg
2024-05-16 02:00:00+00:00,1.1666858467508523,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.16584653216788,uniswap,1.16584653216788,-0.07194006726916347,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.805993273083653,direct_lido,at_peg
2024-05-16 03:00:00+00:00,1.1666897969213503,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.1658412423928,uniswap,1.1658412423928,-0.07273180332848792,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.726819667151209,direct_lido,at_peg
2024-05-16 04:00:00+00:00,1.166693757373746,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.16582799898201,uniswap,1.16582799898201,-0.07420613903727513,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.579386096272487,direct_lido,at_peg
2024-05-16 05:00:00+00:00,1.1666977281482365,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.16581116789709,uniswap,1.16581116789709,-0.07598885553275762,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.401114446724238,direct_lido,at_peg
2024-05-16 06:00:00+00:00,1.1667017092852277,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.16581116789709,uniswap,1.16581116789709,-0.07632982630009992,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.367017369990008,direct_lido,at_peg
2024-05-16 07:00:00+00:00,1.166705700825337,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.1658032439869999,uniswap,1.1658032439869999,-0.07735085529270258,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.264914470729742,direct_lido,at_peg
2024-05-16 08:00:00+00:00,1.1667097028093945,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.165801812866115,uniswap,1.165801812866115,-0.07781626749939075,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.2183732500609255,direct_lido,at_peg
2024-05-16 09:00:00+00:00,1.1667137152784437,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.165801812866115,uniswap,1.165801812866115,-0.07815991192930438,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.184008807069563,direct_lido,at_peg
2024-05-16 10:00:00+00:00,1.1667177382737448,wstETH,aave_oracle_derived,ETH,2024-05-16,2024-05-16,1.165801812866115,uniswap,1.165801812866115,-0.07850445549795494,ETH,2025-09-29T17:28:26.957084,15.0,15.0,15.0,15.0,15.0,30.0,15.0,direct_staking,-7.149554450204506,direct_lido,at_peg
