instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USDT-SWAP,SWAP,-0.0010544926085227,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
1INCH-USDT-SWAP,SWAP,6.44308677494e-05,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
1INCH-USDT-SWAP,SWAP,0.0001,6.41162873094e-05,2025-05-06 08:00:00+00:00,2025-05-06
1INCH-USDT-SWAP,SWAP,-0.0010998760919476,6.41162873094e-05,2025-05-06 08:00:00+00:00,2025-05-06
1INCH-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
1INCH-USDT-SWAP,SWAP,-0.0014787197297691,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,-0.0006564040083409,-1.65603980219e-05,2025-05-06 08:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,5.7578523526e-06,-1.65603980219e-05,2025-05-06 08:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,-0.0005660620106706,5.8045302441e-06,2025-05-06 00:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,9.45910569838e-05,5.8045302441e-06,2025-05-06 00:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,-0.0006659872064751,-4.66866826029e-05,2025-05-06 16:00:00+00:00,2025-05-06
AAVE-USDT-SWAP,SWAP,-1.87520127056e-05,-4.66866826029e-05,2025-05-06 16:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,-0.0028958287357143,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,-0.0016989994559425,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,9.1388814249e-06,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ACE-USDT-SWAP,SWAP,-0.0014560081152667,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,5e-05,2.12318929147e-05,2025-05-06 08:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,-0.0006532784070324,2.12318929147e-05,2025-05-06 08:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-05-06 04:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-05-06 20:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-05-06 12:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-05-06 00:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,-0.0007712804855979,5e-05,2025-05-06 00:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,-0.00103390325161,5e-05,2025-05-06 16:00:00+00:00,2025-05-06
ACH-USDT-SWAP,SWAP,1.9848137779e-05,5e-05,2025-05-06 16:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,-0.0004165602384685,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,-0.0006518129982054,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,0.0001,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
ACT-USDT-SWAP,SWAP,-0.0006581025983345,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,6.83365834074e-05,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,-0.0006174798329191,0.0001,2025-05-06 08:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,-0.0005075259355132,0.0001,2025-05-06 16:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,-0.0005850672819011,6.66497072621e-05,2025-05-06 00:00:00+00:00,2025-05-06
ADA-USD-SWAP,SWAP,5.45686232943e-05,6.66497072621e-05,2025-05-06 00:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-2.44239278544e-05,-2.63699053009e-05,2025-05-06 16:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-1.96425922471e-05,-0.0001230743028354,2025-05-06 00:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-0.0006471175959655,-0.0001230743028354,2025-05-06 00:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-0.0001236153436857,-2.41013057353e-05,2025-05-06 08:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-0.0007356726867923,-2.41013057353e-05,2025-05-06 08:00:00+00:00,2025-05-06
ADA-USDT-SWAP,SWAP,-0.0006353524796391,-2.63699053009e-05,2025-05-06 16:00:00+00:00,2025-05-06
AEVO-USDT-SWAP,SWAP,-0.0009940029728168,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
AEVO-USDT-SWAP,SWAP,3.97284435105e-05,0.0001,2025-05-06 00:00:00+00:00,2025-05-06
AEVO-USDT-SWAP,SWAP,-0.0008467507300996,-5.5026088581e-05,2025-05-06 08:00:00+00:00,2025-05-06
AEVO-USDT-SWAP,SWAP,-0.0009666488006784,-5.12534399114e-05,2025-05-06 16:00:00+00:00,2025-05-06
AEVO-USDT-SWAP,SWAP,0.0001,-5.5026088581e-05,2025-05-06 08:00:00+00:00,2025-05-06
