instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,-2.60115508576e-05,-0.0002357760609497,2024-10-14 00:00:00+00:00,2024-10-14
1INCH-USD-SWAP,SWAP,0.000219421580536,0.0004882373920794,2024-10-14 16:00:00+00:00,2024-10-14
1INCH-USD-SWAP,SWAP,-0.0002345389271414,0.0002206587143444,2024-10-14 08:00:00+00:00,2024-10-14
1INCH-USDT-SWAP,SWAP,-4.96567744374e-05,-0.0001428995304963,2024-10-14 08:00:00+00:00,2024-10-14
1INCH-USDT-SWAP,SWAP,-0.0001387994088852,0.0002101363631354,2024-10-14 16:00:00+00:00,2024-10-14
1INCH-USDT-SWAP,SWAP,-4.12584240277e-05,-4.47764928106e-05,2024-10-14 00:00:00+00:00,2024-10-14
AAVE-USDT-SWAP,SWAP,8.8916075743e-05,0.0001048830263279,2024-10-14 16:00:00+00:00,2024-10-14
AAVE-USDT-SWAP,SWAP,0.0001848722986097,0.0001548380068409,2024-10-14 00:00:00+00:00,2024-10-14
AAVE-USDT-SWAP,SWAP,0.0001540134952036,8.85645992811e-05,2024-10-14 08:00:00+00:00,2024-10-14
ACE-USDT-SWAP,SWAP,0.0004363842144069,0.0002848795579177,2024-10-14 16:00:00+00:00,2024-10-14
ACE-USDT-SWAP,SWAP,0.0002122652584863,0.0001125934735906,2024-10-14 00:00:00+00:00,2024-10-14
ACE-USDT-SWAP,SWAP,0.0001095547971095,0.0004333419693929,2024-10-14 08:00:00+00:00,2024-10-14
ACH-USDT-SWAP,SWAP,4.1165806318e-05,2.15544550559e-05,2024-10-14 16:00:00+00:00,2024-10-14
ACH-USDT-SWAP,SWAP,0.0001674119771218,2.06260153198e-05,2024-10-14 00:00:00+00:00,2024-10-14
ACH-USDT-SWAP,SWAP,2.06084739156e-05,3.8976951163e-05,2024-10-14 08:00:00+00:00,2024-10-14
ADA-USD-SWAP,SWAP,-7.2410906219e-06,9.62461119595e-05,2024-10-14 16:00:00+00:00,2024-10-14
ADA-USD-SWAP,SWAP,4.95884904434e-05,1.81765359291e-05,2024-10-14 00:00:00+00:00,2024-10-14
ADA-USD-SWAP,SWAP,1.52158408368e-05,-7.8521247937e-06,2024-10-14 08:00:00+00:00,2024-10-14
ADA-USDT-SWAP,SWAP,0.0001186672603189,8.35574665668e-05,2024-10-14 00:00:00+00:00,2024-10-14
ADA-USDT-SWAP,SWAP,8.23625797946e-05,-9.23796546559e-05,2024-10-14 08:00:00+00:00,2024-10-14
ADA-USDT-SWAP,SWAP,-9.23713542371e-05,2.93006752606e-05,2024-10-14 16:00:00+00:00,2024-10-14
AEVO-USDT-SWAP,SWAP,0.0001035958204956,0.000138435623366,2024-10-14 16:00:00+00:00,2024-10-14
AEVO-USDT-SWAP,SWAP,0.0002116266376171,2.11299549164e-05,2024-10-14 00:00:00+00:00,2024-10-14
AEVO-USDT-SWAP,SWAP,1.89491989221e-05,9.87363112351e-05,2024-10-14 08:00:00+00:00,2024-10-14
AGLD-USDT-SWAP,SWAP,0.0001215945187467,-0.000301413492159,2024-10-14 00:00:00+00:00,2024-10-14
AGLD-USDT-SWAP,SWAP,-0.0003049309748069,-0.0001997103379125,2024-10-14 08:00:00+00:00,2024-10-14
AGLD-USDT-SWAP,SWAP,-0.000197974241559,-4.74135765757e-05,2024-10-14 16:00:00+00:00,2024-10-14
AIDOGE-USDT-SWAP,SWAP,0.0002758524155941,0.0002473740119557,2024-10-14 08:00:00+00:00,2024-10-14
AIDOGE-USDT-SWAP,SWAP,0.000246148008669,-0.0001131944470409,2024-10-14 16:00:00+00:00,2024-10-14
AIDOGE-USDT-SWAP,SWAP,0.0007788557385619,0.0002824964496309,2024-10-14 00:00:00+00:00,2024-10-14
ALGO-USD-SWAP,SWAP,-2.627293753e-05,0.0003833512975436,2024-10-14 16:00:00+00:00,2024-10-14
ALGO-USD-SWAP,SWAP,0.0001204553737659,-0.0001615327053546,2024-10-14 00:00:00+00:00,2024-10-14
ALGO-USD-SWAP,SWAP,-0.0001624051229984,-2.80076620171e-05,2024-10-14 08:00:00+00:00,2024-10-14
ALGO-USDT-SWAP,SWAP,-0.0001194906281543,0.0001040689692657,2024-10-14 16:00:00+00:00,2024-10-14
ALGO-USDT-SWAP,SWAP,-3.06930069297e-05,-0.0001212253526413,2024-10-14 08:00:00+00:00,2024-10-14
ALGO-USDT-SWAP,SWAP,-0.0001636043435097,-2.89667641493e-05,2024-10-14 00:00:00+00:00,2024-10-14
ALPHA-USDT-SWAP,SWAP,0.0001088016972372,-3.75936967605e-05,2024-10-14 16:00:00+00:00,2024-10-14
ALPHA-USDT-SWAP,SWAP,0.0001403284511228,1.56308108463e-05,2024-10-14 00:00:00+00:00,2024-10-14
ALPHA-USDT-SWAP,SWAP,7.756791907e-06,0.0001089437236003,2024-10-14 08:00:00+00:00,2024-10-14
APE-USDT-SWAP,SWAP,-9.00894687666e-05,-0.0001611696122755,2024-10-14 08:00:00+00:00,2024-10-14
APE-USDT-SWAP,SWAP,-0.0001566692285873,2.75687773303e-05,2024-10-14 16:00:00+00:00,2024-10-14
APE-USDT-SWAP,SWAP,3.91058182868e-05,-8.74530608871e-05,2024-10-14 00:00:00+00:00,2024-10-14
API3-USDT-SWAP,SWAP,-6.65320070007e-05,-9.96643144141e-05,2024-10-14 00:00:00+00:00,2024-10-14
API3-USDT-SWAP,SWAP,-0.0001026597757164,-2.75333081508e-05,2024-10-14 08:00:00+00:00,2024-10-14
API3-USDT-SWAP,SWAP,-2.23258924238e-05,0.000114994219279,2024-10-14 16:00:00+00:00,2024-10-14
APT-USDT-SWAP,SWAP,4.43870212216e-05,6.44161443745e-05,2024-10-14 16:00:00+00:00,2024-10-14
APT-USDT-SWAP,SWAP,0.0002612305492276,4.55664494368e-05,2024-10-14 08:00:00+00:00,2024-10-14
APT-USDT-SWAP,SWAP,0.0002594763907748,0.0002607432812032,2024-10-14 00:00:00+00:00,2024-10-14
AR-USDT-SWAP,SWAP,0.0002505962490942,6.25484559613e-05,2024-10-14 00:00:00+00:00,2024-10-14
AR-USDT-SWAP,SWAP,2.26499968572e-05,0.0001334411448583,2024-10-14 16:00:00+00:00,2024-10-14
AR-USDT-SWAP,SWAP,6.1387179321e-05,2.20842166366e-05,2024-10-14 08:00:00+00:00,2024-10-14
ARB-USDT-SWAP,SWAP,4.21416730912e-05,0.0001661173253686,2024-10-14 08:00:00+00:00,2024-10-14
ARB-USDT-SWAP,SWAP,0.0001673003106152,0.000175926124878,2024-10-14 16:00:00+00:00,2024-10-14
ARB-USDT-SWAP,SWAP,0.0001537808369193,4.25357229715e-05,2024-10-14 00:00:00+00:00,2024-10-14
ATH-USDT-SWAP,SWAP,-0.000273942730848,-0.0002248581022269,2024-10-14 08:00:00+00:00,2024-10-14
ATH-USDT-SWAP,SWAP,-0.0002253796725738,-0.0001955833603065,2024-10-14 16:00:00+00:00,2024-10-14
ATH-USDT-SWAP,SWAP,-0.0001616249568476,-0.0002728724186778,2024-10-14 00:00:00+00:00,2024-10-14
ATOM-USD-SWAP,SWAP,-4.10094175612e-05,-9.46316744261e-05,2024-10-14 08:00:00+00:00,2024-10-14
ATOM-USD-SWAP,SWAP,-9.39226024134e-05,0.0001173472942274,2024-10-14 16:00:00+00:00,2024-10-14
ATOM-USD-SWAP,SWAP,6.79005769806e-05,-4.00636407442e-05,2024-10-14 00:00:00+00:00,2024-10-14
ATOM-USDT-SWAP,SWAP,-9.79464216005e-05,-9.33447599933e-05,2024-10-14 08:00:00+00:00,2024-10-14
ATOM-USDT-SWAP,SWAP,-9.23794930518e-05,-4.1290146562e-06,2024-10-14 16:00:00+00:00,2024-10-14
ATOM-USDT-SWAP,SWAP,3.48859414976e-05,-9.7940333439e-05,2024-10-14 00:00:00+00:00,2024-10-14
