instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,0.0003366497006232,0.0003855300465754,2024-06-05 00:00:00+00:00,2024-06-05
1INCH-USD-SWAP,SWAP,4.50533522785e-05,0.0003519023056772,2024-06-05 16:00:00+00:00,2024-06-05
1INCH-USD-SWAP,SWAP,0.0003817516669283,4.48296322247e-05,2024-06-05 08:00:00+00:00,2024-06-05
1INCH-USDT-SWAP,SWAP,0.0002789815842941,0.0002637797614202,2024-06-05 00:00:00+00:00,2024-06-05
1INCH-USDT-SWAP,SWAP,0.0002619975269146,0.0001786949981403,2024-06-05 08:00:00+00:00,2024-06-05
1INCH-USDT-SWAP,SWAP,0.0001780640331533,0.0004704225155786,2024-06-05 16:00:00+00:00,2024-06-05
AAVE-USDT-SWAP,SWAP,0.0001654708317821,0.0001065218578771,2024-06-05 08:00:00+00:00,2024-06-05
AAVE-USDT-SWAP,SWAP,0.000106320166094,0.0002393183414598,2024-06-05 16:00:00+00:00,2024-06-05
AAVE-USDT-SWAP,SWAP,0.000203980109918,0.0001661881975745,2024-06-05 00:00:00+00:00,2024-06-05
ACE-USDT-SWAP,SWAP,0.0002331769408289,-5.7822984566e-05,2024-06-05 08:00:00+00:00,2024-06-05
ACE-USDT-SWAP,SWAP,-5.62831484356e-05,0.0002104327760651,2024-06-05 16:00:00+00:00,2024-06-05
ACE-USDT-SWAP,SWAP,0.0003305415017365,0.000235474006711,2024-06-05 00:00:00+00:00,2024-06-05
ACH-USDT-SWAP,SWAP,0.0002708960719401,0.0003843697256025,2024-06-05 16:00:00+00:00,2024-06-05
ACH-USDT-SWAP,SWAP,0.0003354536640774,0.0002715786280204,2024-06-05 08:00:00+00:00,2024-06-05
ACH-USDT-SWAP,SWAP,0.0002050755310205,0.0003354607509565,2024-06-05 00:00:00+00:00,2024-06-05
ADA-USD-SWAP,SWAP,0.0002973126524173,0.0001649932492213,2024-06-05 00:00:00+00:00,2024-06-05
ADA-USD-SWAP,SWAP,0.000164082434705,9.15598145303e-05,2024-06-05 08:00:00+00:00,2024-06-05
ADA-USD-SWAP,SWAP,9.20114858463e-05,0.0002073381464034,2024-06-05 16:00:00+00:00,2024-06-05
