instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,-7.518016008e-07,-0.0004116277978662,2024-09-18 00:00:00+00:00,2024-09-18
1INCH-USD-SWAP,SWAP,-0.0004154332557364,-0.0002475173872308,2024-09-18 08:00:00+00:00,2024-09-18
1INCH-USD-SWAP,SWAP,-0.0002393644057101,5.96328731041e-05,2024-09-18 16:00:00+00:00,2024-09-18
1INCH-USDT-SWAP,SWAP,0.0001148495281926,-0.0001547998814184,2024-09-18 00:00:00+00:00,2024-09-18
1INCH-USDT-SWAP,SWAP,-0.0001582328152645,6.90476047475e-05,2024-09-18 08:00:00+00:00,2024-09-18
1INCH-USDT-SWAP,SWAP,7.3348046851e-05,3.02533821443e-05,2024-09-18 16:00:00+00:00,2024-09-18
AAVE-USDT-SWAP,SWAP,-0.0001502300738766,-0.0001129002354434,2024-09-18 00:00:00+00:00,2024-09-18
AAVE-USDT-SWAP,SWAP,-0.0001124699998251,-5.55549597353e-05,2024-09-18 08:00:00+00:00,2024-09-18
AAVE-USDT-SWAP,SWAP,-5.62817386433e-05,-0.0002206522478229,2024-09-18 16:00:00+00:00,2024-09-18
ACE-USDT-SWAP,SWAP,5.92189079939e-05,-0.000123440421581,2024-09-18 00:00:00+00:00,2024-09-18
ACE-USDT-SWAP,SWAP,8.93970014543e-05,0.0001232497217316,2024-09-18 16:00:00+00:00,2024-09-18
ACE-USDT-SWAP,SWAP,-0.0001195567770173,9.12694706556e-05,2024-09-18 08:00:00+00:00,2024-09-18
ACH-USDT-SWAP,SWAP,9.22860916359e-05,0.0001364262072019,2024-09-18 08:00:00+00:00,2024-09-18
ACH-USDT-SWAP,SWAP,5.53985622388e-05,9.17178064932e-05,2024-09-18 00:00:00+00:00,2024-09-18
ACH-USDT-SWAP,SWAP,0.0001375758989696,2.85447471408e-05,2024-09-18 16:00:00+00:00,2024-09-18
ADA-USD-SWAP,SWAP,0.0002717630913379,0.0001009005960852,2024-09-18 00:00:00+00:00,2024-09-18
ADA-USD-SWAP,SWAP,-8.47521045737e-05,8.30378554366e-05,2024-09-18 16:00:00+00:00,2024-09-18
ADA-USD-SWAP,SWAP,0.000100601531789,-8.56752950932e-05,2024-09-18 08:00:00+00:00,2024-09-18
ADA-USDT-SWAP,SWAP,-1.43780351914e-05,-0.0001778783261623,2024-09-18 08:00:00+00:00,2024-09-18
ADA-USDT-SWAP,SWAP,3.71014574414e-05,-1.37602251991e-05,2024-09-18 00:00:00+00:00,2024-09-18
ADA-USDT-SWAP,SWAP,-0.0001778848294253,-4.11434538687e-05,2024-09-18 16:00:00+00:00,2024-09-18
AEVO-USDT-SWAP,SWAP,5.17435230403e-05,0.0001872769400827,2024-09-18 08:00:00+00:00,2024-09-18
AEVO-USDT-SWAP,SWAP,0.0001861084251084,6.36577001927e-05,2024-09-18 16:00:00+00:00,2024-09-18
AEVO-USDT-SWAP,SWAP,8.19211802362e-05,5.12549189726e-05,2024-09-18 00:00:00+00:00,2024-09-18
AGLD-USDT-SWAP,SWAP,-0.0003753986965979,0.0001507066680727,2024-09-18 00:00:00+00:00,2024-09-18
AGLD-USDT-SWAP,SWAP,0.0001514283535893,-0.0001137775885036,2024-09-18 08:00:00+00:00,2024-09-18
AGLD-USDT-SWAP,SWAP,-0.0001133156883493,-6.6405875677e-05,2024-09-18 16:00:00+00:00,2024-09-18
AIDOGE-USDT-SWAP,SWAP,-0.0003075512602155,-1.28488567013e-05,2024-09-18 08:00:00+00:00,2024-09-18
AIDOGE-USDT-SWAP,SWAP,-0.0001333457100552,-0.0003058432720276,2024-09-18 00:00:00+00:00,2024-09-18
AIDOGE-USDT-SWAP,SWAP,-1.28967661453e-05,-0.000330121120147,2024-09-18 16:00:00+00:00,2024-09-18
