instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,-0.0002081327807564,-3.0559083997e-06,2025-03-20 00:00:00+00:00,2025-03-20
1INCH-USD-SWAP,SWAP,-3.0759291325e-06,-4.21034121198e-05,2025-03-20 08:00:00+00:00,2025-03-20
1INCH-USD-SWAP,SWAP,-4.50445918532e-05,-4.37893725509e-05,2025-03-20 16:00:00+00:00,2025-03-20
1INCH-USDT-SWAP,SWAP,-9.39206298183e-05,-0.0001436883975637,2025-03-20 08:00:00+00:00,2025-03-20
1INCH-USDT-SWAP,SWAP,-2.35801979128e-05,-9.18944053184e-05,2025-03-20 00:00:00+00:00,2025-03-20
1INCH-USDT-SWAP,SWAP,-0.00014368747223,1.30336630385e-05,2025-03-20 16:00:00+00:00,2025-03-20
AAVE-USDT-SWAP,SWAP,-4.53611183647e-05,3.98632383043e-05,2025-03-20 08:00:00+00:00,2025-03-20
AAVE-USDT-SWAP,SWAP,4.03200351349e-05,-1.41884107283e-05,2025-03-20 16:00:00+00:00,2025-03-20
AAVE-USDT-SWAP,SWAP,2.00882181349e-05,-4.56103057066e-05,2025-03-20 00:00:00+00:00,2025-03-20
ACE-USDT-SWAP,SWAP,-0.0001931193360048,8.67268512924e-05,2025-03-20 16:00:00+00:00,2025-03-20
ACE-USDT-SWAP,SWAP,-4.82712549416e-05,-5.493597101e-05,2025-03-20 00:00:00+00:00,2025-03-20
ACE-USDT-SWAP,SWAP,-5.63920293531e-05,-0.0001935740613246,2025-03-20 08:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,7.64079311346e-05,4.04643579731e-05,2025-03-20 00:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,-6.3662740261e-06,8.261782848e-05,2025-03-20 16:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,4.40578609198e-05,-8.1430885451e-06,2025-03-20 08:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,-2.3819926413e-05,-2.3819926413e-05,2025-03-20 04:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,2.73442708936e-05,2.73442708936e-05,2025-03-20 12:00:00+00:00,2025-03-20
ACH-USDT-SWAP,SWAP,4.41551285868e-05,4.41551285868e-05,2025-03-20 20:00:00+00:00,2025-03-20
ACT-USDT-SWAP,SWAP,4.60904635242e-05,0.0001329334731015,2025-03-20 00:00:00+00:00,2025-03-20
ACT-USDT-SWAP,SWAP,0.0001318364044689,-8.71402259102e-05,2025-03-20 08:00:00+00:00,2025-03-20
ACT-USDT-SWAP,SWAP,-8.71413788988e-05,8.35449155694e-05,2025-03-20 16:00:00+00:00,2025-03-20
ADA-USD-SWAP,SWAP,5.94351067647e-05,0.000122231543709,2025-03-20 16:00:00+00:00,2025-03-20
ADA-USD-SWAP,SWAP,-1.65088539633e-05,3.46161547371e-05,2025-03-20 00:00:00+00:00,2025-03-20
ADA-USD-SWAP,SWAP,3.39001973999e-05,5.91533502299e-05,2025-03-20 08:00:00+00:00,2025-03-20
ADA-USDT-SWAP,SWAP,1.5269569126e-05,4.2574829183e-05,2025-03-20 16:00:00+00:00,2025-03-20
ADA-USDT-SWAP,SWAP,-1.33731755572e-05,1.5831532769e-05,2025-03-20 08:00:00+00:00,2025-03-20
ADA-USDT-SWAP,SWAP,-4.95097605514e-05,-1.36479872512e-05,2025-03-20 00:00:00+00:00,2025-03-20
AEVO-USDT-SWAP,SWAP,-0.0001589744869528,0.0002121278848585,2025-03-20 16:00:00+00:00,2025-03-20
AEVO-USDT-SWAP,SWAP,9.82146889163e-05,3.82350493351e-05,2025-03-20 00:00:00+00:00,2025-03-20
AEVO-USDT-SWAP,SWAP,3.9875238564e-05,-0.000155655716715,2025-03-20 08:00:00+00:00,2025-03-20
AGLD-USDT-SWAP,SWAP,-0.000334214494239,-4.05116089065e-05,2025-03-20 00:00:00+00:00,2025-03-20
AGLD-USDT-SWAP,SWAP,-3.9215010186e-05,-1.07728460224e-05,2025-03-20 08:00:00+00:00,2025-03-20
AGLD-USDT-SWAP,SWAP,-1.00340248118e-05,-5.46521522647e-05,2025-03-20 16:00:00+00:00,2025-03-20
AI16Z-USDT-SWAP,SWAP,5.87368405761e-05,0.0001023438906751,2025-03-20 08:00:00+00:00,2025-03-20
