instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,-1.41948533961e-05,9.57708350216e-05,2024-07-07 16:00:00+00:00,2024-07-07
1INCH-USD-SWAP,SWAP,-0.0004382752971968,-0.0003982572908432,2024-07-07 00:00:00+00:00,2024-07-07
1INCH-USD-SWAP,SWAP,-0.0003927109941685,-1.01355530147e-05,2024-07-07 08:00:00+00:00,2024-07-07
1INCH-USDT-SWAP,SWAP,-0.0001220920617594,-0.0001322143286035,2024-07-07 08:00:00+00:00,2024-07-07
1INCH-USDT-SWAP,SWAP,-0.0001349298716925,3.57963288455e-05,2024-07-07 16:00:00+00:00,2024-07-07
1INCH-USDT-SWAP,SWAP,-0.0002136210688873,-0.0001242916704288,2024-07-07 00:00:00+00:00,2024-07-07
AAVE-USDT-SWAP,SWAP,-0.0001852876090009,-6.92049349197e-05,2024-07-07 16:00:00+00:00,2024-07-07
AAVE-USDT-SWAP,SWAP,8.751907739e-07,-0.0002137642451601,2024-07-07 00:00:00+00:00,2024-07-07
AAVE-USDT-SWAP,SWAP,-0.0002133706205628,-0.0001861799926341,2024-07-07 08:00:00+00:00,2024-07-07
ACE-USDT-SWAP,SWAP,0.0001556243067466,2.71661699759e-05,2024-07-07 00:00:00+00:00,2024-07-07
ACE-USDT-SWAP,SWAP,2.71814884009e-05,0.0001183135066621,2024-07-07 08:00:00+00:00,2024-07-07
ACE-USDT-SWAP,SWAP,0.0001183389118737,0.0001180117118898,2024-07-07 16:00:00+00:00,2024-07-07
ACH-USDT-SWAP,SWAP,-0.0001310104563895,1.08367780405e-05,2024-07-07 08:00:00+00:00,2024-07-07
ACH-USDT-SWAP,SWAP,8.8793952683e-06,1.39620057463e-05,2024-07-07 16:00:00+00:00,2024-07-07
ACH-USDT-SWAP,SWAP,-2.5396454837e-05,-0.0001349772944726,2024-07-07 00:00:00+00:00,2024-07-07
ADA-USD-SWAP,SWAP,-5.99776953036e-05,-6.22312064335e-05,2024-07-07 16:00:00+00:00,2024-07-07
ADA-USD-SWAP,SWAP,-6.76109879564e-05,-5.79592878397e-05,2024-07-07 08:00:00+00:00,2024-07-07
ADA-USD-SWAP,SWAP,-7.90768797501e-05,-7.111608097e-05,2024-07-07 00:00:00+00:00,2024-07-07
ADA-USDT-SWAP,SWAP,-0.0001021816380935,-2.6515413085e-05,2024-07-07 00:00:00+00:00,2024-07-07
ADA-USDT-SWAP,SWAP,-0.0001622907526593,-0.0001210463176911,2024-07-07 16:00:00+00:00,2024-07-07
ADA-USDT-SWAP,SWAP,-2.47521218604e-05,-0.0001617202400569,2024-07-07 08:00:00+00:00,2024-07-07
AEVO-USDT-SWAP,SWAP,0.0001705860818292,2.6065692008e-05,2024-07-07 16:00:00+00:00,2024-07-07
AEVO-USDT-SWAP,SWAP,-0.0001124642101269,-0.0001077394190968,2024-07-07 00:00:00+00:00,2024-07-07
AEVO-USDT-SWAP,SWAP,-0.0001105400835652,0.0001692357858443,2024-07-07 08:00:00+00:00,2024-07-07
AGLD-USDT-SWAP,SWAP,5.02563298982e-05,-5.25352297472e-05,2024-07-07 16:00:00+00:00,2024-07-07
AGLD-USDT-SWAP,SWAP,6.27769820302e-05,2.28926598463e-05,2024-07-07 00:00:00+00:00,2024-07-07
AGLD-USDT-SWAP,SWAP,2.53595293884e-05,5.06832202368e-05,2024-07-07 08:00:00+00:00,2024-07-07
AIDOGE-USDT-SWAP,SWAP,-0.0002554807636631,0.0002650577573527,2024-07-07 08:00:00+00:00,2024-07-07
AIDOGE-USDT-SWAP,SWAP,0.0005447632681701,-0.0002717287015873,2024-07-07 00:00:00+00:00,2024-07-07
AIDOGE-USDT-SWAP,SWAP,0.0002511473856546,-0.0006705553233722,2024-07-07 16:00:00+00:00,2024-07-07
ALGO-USD-SWAP,SWAP,-0.0002524115316722,-8.42439309008e-05,2024-07-07 08:00:00+00:00,2024-07-07
ALGO-USD-SWAP,SWAP,-5.27864046582e-05,-0.0002547751858958,2024-07-07 00:00:00+00:00,2024-07-07
ALGO-USD-SWAP,SWAP,-8.4265691084e-05,0.0001129114283184,2024-07-07 16:00:00+00:00,2024-07-07
ALGO-USDT-SWAP,SWAP,-0.0001932699998827,7.77401777429e-05,2024-07-07 08:00:00+00:00,2024-07-07
ALGO-USDT-SWAP,SWAP,7.92650644293e-05,-2.76746219808e-05,2024-07-07 16:00:00+00:00,2024-07-07
