instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USDT-SWAP,SWAP,6.41567826557e-05,6.41567826557e-05,2025-06-17 16:00:00+00:00,2025-06-17
1INCH-USDT-SWAP,SWAP,5.87741008182e-05,5.87741008182e-05,2025-06-17 00:00:00+00:00,2025-06-17
1INCH-USDT-SWAP,SWAP,2.91461693366e-05,2.91461693366e-05,2025-06-17 08:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,-8.12826692889e-05,-8.12826692889e-05,2025-06-17 00:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 04:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,3.43835529561e-05,3.43835529561e-05,2025-06-17 08:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 20:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 16:00:00+00:00,2025-06-17
AAVE-USDT-SWAP,SWAP,3.1299691492e-06,3.1299691492e-06,2025-06-17 00:00:00+00:00,2025-06-17
AAVE-USDT-SWAP,SWAP,4.19339903396e-05,4.19339903396e-05,2025-06-17 08:00:00+00:00,2025-06-17
AAVE-USDT-SWAP,SWAP,7.53966304791e-05,7.53966304791e-05,2025-06-17 16:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 08:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 20:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 00:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 16:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 04:00:00+00:00,2025-06-17
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 16:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 20:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 00:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 08:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
ACH-USDT-SWAP,SWAP,3.84106197349e-05,3.84106197349e-05,2025-06-17 04:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 00:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 20:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,1.51984894417e-05,1.51984894417e-05,2025-06-17 04:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,7.8731423485e-06,7.8731423485e-06,2025-06-17 08:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 16:00:00+00:00,2025-06-17
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-06-17 00:00:00+00:00,2025-06-17
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-06-17 16:00:00+00:00,2025-06-17
ADA-USD-SWAP,SWAP,5.95585419084e-05,5.95585419084e-05,2025-06-17 08:00:00+00:00,2025-06-17
ADA-USDT-SWAP,SWAP,0.0001,0.0001,2025-06-17 16:00:00+00:00,2025-06-17
ADA-USDT-SWAP,SWAP,0.0001,0.0001,2025-06-17 00:00:00+00:00,2025-06-17
ADA-USDT-SWAP,SWAP,9.84262576102e-05,9.84262576102e-05,2025-06-17 08:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 08:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 20:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 04:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 00:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 16:00:00+00:00,2025-06-17
AGLD-USDT-SWAP,SWAP,8.88630979619e-05,8.88630979619e-05,2025-06-17 00:00:00+00:00,2025-06-17
AGLD-USDT-SWAP,SWAP,-0.000207789318992,-0.000207789318992,2025-06-17 16:00:00+00:00,2025-06-17
AGLD-USDT-SWAP,SWAP,2.78270629641e-05,2.78270629641e-05,2025-06-17 08:00:00+00:00,2025-06-17
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 04:00:00+00:00,2025-06-17
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 12:00:00+00:00,2025-06-17
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-06-17 00:00:00+00:00,2025-06-17
