instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,0.0003931462530657,0.0004020518632527,2024-10-16 00:00:00+00:00,2024-10-16
1INCH-USD-SWAP,SWAP,0.0001894446826478,0.0003855018685454,2024-10-16 16:00:00+00:00,2024-10-16
1INCH-USD-SWAP,SWAP,0.0004024449450137,0.0001875798164319,2024-10-16 08:00:00+00:00,2024-10-16
1INCH-USDT-SWAP,SWAP,8.2304934514e-05,0.0002520821040619,2024-10-16 16:00:00+00:00,2024-10-16
1INCH-USDT-SWAP,SWAP,0.0002516239948448,0.0001419628981942,2024-10-16 00:00:00+00:00,2024-10-16
1INCH-USDT-SWAP,SWAP,0.0001412115621801,8.15697091534e-05,2024-10-16 08:00:00+00:00,2024-10-16
AAVE-USDT-SWAP,SWAP,1.03592301261e-05,-0.0001504598577471,2024-10-16 08:00:00+00:00,2024-10-16
AAVE-USDT-SWAP,SWAP,-0.0001507272679133,5.12199020427e-05,2024-10-16 16:00:00+00:00,2024-10-16
AAVE-USDT-SWAP,SWAP,0.0002127780322003,1.0094225986e-05,2024-10-16 00:00:00+00:00,2024-10-16
ACE-USDT-SWAP,SWAP,0.0001848433665713,3.2779662642e-05,2024-10-16 16:00:00+00:00,2024-10-16
ACE-USDT-SWAP,SWAP,0.0003070951853275,0.000126090741601,2024-10-16 00:00:00+00:00,2024-10-16
ACE-USDT-SWAP,SWAP,0.0001218412402496,0.0001828986988723,2024-10-16 08:00:00+00:00,2024-10-16
ACH-USDT-SWAP,SWAP,0.000232591008337,0.0002055379034727,2024-10-16 16:00:00+00:00,2024-10-16
ACH-USDT-SWAP,SWAP,0.0001701577405024,0.0002331128854245,2024-10-16 08:00:00+00:00,2024-10-16
ACH-USDT-SWAP,SWAP,0.0002256716117212,0.0001706793562593,2024-10-16 00:00:00+00:00,2024-10-16
ADA-USD-SWAP,SWAP,0.0001137909024546,5.19595090735e-05,2024-10-16 16:00:00+00:00,2024-10-16
