instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
1INCH-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
1INCH-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
A-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
AAVE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
AAVE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
AAVE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
ACE-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
ACH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
ACT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
ADA-USD-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
ADA-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
ADA-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
ADA-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
AERO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
AEVO-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
AGLD-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
AGLD-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
AGLD-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
AI16Z-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
AIDOGE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
AIDOGE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
AIDOGE-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
AIXBT-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5.01327780924e-05,5.01327780924e-05,2025-07-26 20:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 12:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5.67466080951e-05,5.67466080951e-05,2025-07-26 16:00:00+00:00,2025-07-26
ALCH-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
ALGO-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 16:00:00+00:00,2025-07-26
ALGO-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 00:00:00+00:00,2025-07-26
ALGO-USDT-SWAP,SWAP,0.0001,0.0001,2025-07-26 08:00:00+00:00,2025-07-26
ANIME-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 16:00:00+00:00,2025-07-26
ANIME-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 20:00:00+00:00,2025-07-26
ANIME-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 04:00:00+00:00,2025-07-26
ANIME-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 00:00:00+00:00,2025-07-26
ANIME-USDT-SWAP,SWAP,5e-05,5e-05,2025-07-26 08:00:00+00:00,2025-07-26
