instrument,contract_type,funding_rate,real_funding_rate,funding_time,date
1INCH-USD-SWAP,SWAP,-7.45249504704e-05,-0.0001974262643187,2024-11-03 16:00:00+00:00,2024-11-03
1INCH-USD-SWAP,SWAP,0.0002987164167302,-7.32228598912e-05,2024-11-03 08:00:00+00:00,2024-11-03
1INCH-USD-SWAP,SWAP,-9.388014308e-05,0.0002965725869376,2024-11-03 00:00:00+00:00,2024-11-03
1INCH-USDT-SWAP,SWAP,0.0001645403434736,1.2538353451e-05,2024-11-03 08:00:00+00:00,2024-11-03
1INCH-USDT-SWAP,SWAP,1.42730190074e-05,-7.79595894234e-05,2024-11-03 16:00:00+00:00,2024-11-03
1INCH-USDT-SWAP,SWAP,-3.92097153713e-05,0.000163259080661,2024-11-03 00:00:00+00:00,2024-11-03
AAVE-USDT-SWAP,SWAP,-6.38536912985e-05,-3.67922443939e-05,2024-11-03 16:00:00+00:00,2024-11-03
AAVE-USDT-SWAP,SWAP,-1.51694243599e-05,-2.31156289108e-05,2024-11-03 00:00:00+00:00,2024-11-03
AAVE-USDT-SWAP,SWAP,-2.29775773629e-05,-6.44567705928e-05,2024-11-03 08:00:00+00:00,2024-11-03
ACE-USDT-SWAP,SWAP,-0.0004007508504649,-8.29649010131e-05,2024-11-03 00:00:00+00:00,2024-11-03
ACE-USDT-SWAP,SWAP,-8.35023967131e-05,-6.18459385199e-05,2024-11-03 08:00:00+00:00,2024-11-03
ACE-USDT-SWAP,SWAP,-6.12906791027e-05,-4.10041882678e-05,2024-11-03 16:00:00+00:00,2024-11-03
ACH-USDT-SWAP,SWAP,8.89354297904e-05,-7.88071538938e-05,2024-11-03 16:00:00+00:00,2024-11-03
ACH-USDT-SWAP,SWAP,6.54183115588e-05,-0.0001373376165642,2024-11-03 00:00:00+00:00,2024-11-03
ACH-USDT-SWAP,SWAP,-0.0001384516077938,8.66575732673e-05,2024-11-03 08:00:00+00:00,2024-11-03
ADA-USD-SWAP,SWAP,2.2342899807e-05,-9.80335813178e-05,2024-11-03 16:00:00+00:00,2024-11-03
ADA-USD-SWAP,SWAP,2.99992152971e-05,-0.0001708462588539,2024-11-03 00:00:00+00:00,2024-11-03
ADA-USD-SWAP,SWAP,-0.0001696721238149,2.23271812053e-05,2024-11-03 08:00:00+00:00,2024-11-03
ADA-USDT-SWAP,SWAP,0.0001442395939522,2.94234935272e-05,2024-11-03 00:00:00+00:00,2024-11-03
ADA-USDT-SWAP,SWAP,2.88376214302e-05,-5.60636501559e-05,2024-11-03 08:00:00+00:00,2024-11-03
ADA-USDT-SWAP,SWAP,-5.54704856215e-05,-8.58317897554e-05,2024-11-03 16:00:00+00:00,2024-11-03
AEVO-USDT-SWAP,SWAP,0.0002430560106152,3.714189187e-07,2024-11-03 16:00:00+00:00,2024-11-03
AEVO-USDT-SWAP,SWAP,2.5872579202e-06,-6.57723937698e-05,2024-11-03 00:00:00+00:00,2024-11-03
AEVO-USDT-SWAP,SWAP,-6.37233800668e-05,0.0002437414300877,2024-11-03 08:00:00+00:00,2024-11-03
AGLD-USDT-SWAP,SWAP,4.69889055695e-05,-9.69415714602e-05,2024-11-03 00:00:00+00:00,2024-11-03
AGLD-USDT-SWAP,SWAP,-9.65668811841e-05,-0.000141617810965,2024-11-03 08:00:00+00:00,2024-11-03
AGLD-USDT-SWAP,SWAP,-0.0001397924771858,-6.32981191151e-05,2024-11-03 16:00:00+00:00,2024-11-03
AIDOGE-USDT-SWAP,SWAP,-0.0004119615019861,0.0001698099822439,2024-11-03 08:00:00+00:00,2024-11-03
AIDOGE-USDT-SWAP,SWAP,0.0001725809296228,0.000186355438241,2024-11-03 16:00:00+00:00,2024-11-03
AIDOGE-USDT-SWAP,SWAP,0.0003739688089572,-0.0004171989166734,2024-11-03 00:00:00+00:00,2024-11-03
ALGO-USD-SWAP,SWAP,-7.85963898963e-05,4.90299505712e-05,2024-11-03 00:00:00+00:00,2024-11-03
ALGO-USD-SWAP,SWAP,4.80893980221e-05,9.26264895951e-05,2024-11-03 08:00:00+00:00,2024-11-03
ALGO-USD-SWAP,SWAP,9.72088706448e-05,-0.0001672405326051,2024-11-03 16:00:00+00:00,2024-11-03
ALGO-USDT-SWAP,SWAP,-0.0001487805017517,3.2272593712e-05,2024-11-03 00:00:00+00:00,2024-11-03
ALGO-USDT-SWAP,SWAP,3.04614991403e-05,-0.0001338072623996,2024-11-03 08:00:00+00:00,2024-11-03
ALGO-USDT-SWAP,SWAP,-0.0001301418414438,-4.28057085379e-05,2024-11-03 16:00:00+00:00,2024-11-03
ALPHA-USDT-SWAP,SWAP,-6.6002891757e-05,0.0003573364366691,2024-11-03 08:00:00+00:00,2024-11-03
ALPHA-USDT-SWAP,SWAP,0.0003576612295662,0.0003336766959047,2024-11-03 16:00:00+00:00,2024-11-03
ALPHA-USDT-SWAP,SWAP,0.0001887719112307,-7.03625456586e-05,2024-11-03 00:00:00+00:00,2024-11-03
