timestamp,open,high,low,close,volume,quote_volume,trades_count,source,asset_pair
2024-01-02T23:00:00Z,44981.72,45049.98,44802.01,44946.91,1080.22719,48540246.1775577,48014,binance_spot,BTC/USDT
2024-01-03T00:00:00Z,44946.91,45212.57,44862.11,45135.61,1410.31904,63508730.0350808,63005,binance_spot,BTC/USDT
2024-01-03T01:00:00Z,45135.61,45329.83,45102.72,45317.58,1166.18095,52726403.2111125,46990,binance_spot,BTC/USDT
2024-01-03T02:00:00Z,45317.58,45410.91,45211.73,45274.57,1434.81631,65005733.5170286,46604,binance_spot,BTC/USDT
2024-01-03T03:00:00Z,45274.57,45310.0,45151.91,45262.69,739.36966,33444835.10153,35533,binance_spot,BTC/USDT
2024-01-03T04:00:00Z,45262.7,45272.16,45115.59,45183.45,796.786,36017421.4735992,33144,binance_spot,BTC/USDT
2024-01-03T05:00:00Z,45183.45,45294.11,45118.91,45172.13,849.38832,38413990.6207024,36509,binance_spot,BTC/USDT
2024-01-03T06:00:00Z,45172.12,45363.19,45160.0,45326.93,1264.55564,57227694.4204918,40979,binance_spot,BTC/USDT
2024-01-03T07:00:00Z,45326.92,45384.84,44940.93,45011.77,1780.38521,80400621.9735007,66536,binance_spot,BTC/USDT
2024-01-03T08:00:00Z,45011.77,45200.0,45001.1,45200.0,1462.95207,65981824.9635611,55695,binance_spot,BTC/USDT
2024-01-03T09:00:00Z,45200.0,45500.0,45185.39,45344.67,2006.28796,90981020.9964541,98831,binance_spot,BTC/USDT
2024-01-03T10:00:00Z,45344.66,45398.37,45045.95,45151.91,1918.59612,86742673.977482,73185,binance_spot,BTC/USDT
2024-01-03T11:00:00Z,45151.91,45174.07,43500.0,43702.88,7849.69163,348280893.0325892,240158,binance_spot,BTC/USDT
2024-01-03T12:00:00Z,43702.89,43716.0,40750.0,42789.38,20155.46959,850665982.8462116,622894,binance_spot,BTC/USDT
2024-01-03T13:00:00Z,42789.39,42820.92,42310.0,42529.4,5587.0456,237640960.9121334,154330,binance_spot,BTC/USDT
2024-01-03T14:00:00Z,42529.4,42532.0,42050.0,42179.99,4566.2886,192910862.9400179,133059,binance_spot,BTC/USDT
2024-01-03T15:00:00Z,42180.0,43009.02,42175.14,43000.01,5175.34831,220390342.0332031,159868,binance_spot,BTC/USDT
2024-01-03T16:00:00Z,43000.01,43567.92,42773.34,42992.67,6973.81609,301341280.569142,210942,binance_spot,BTC/USDT
2024-01-03T17:00:00Z,42992.68,43034.59,42600.0,42906.0,2945.17641,126012706.7001498,101565,binance_spot,BTC/USDT
2024-01-03T18:00:00Z,42906.0,43050.0,42000.0,42255.72,3314.04996,141155150.7779661,123905,binance_spot,BTC/USDT
2024-01-03T19:00:00Z,42255.72,43011.1,42161.1,42596.67,3662.29946,155915291.2412445,105376,binance_spot,BTC/USDT
2024-01-03T20:00:00Z,42596.66,42846.17,42518.7,42721.02,1931.53987,82473775.7572252,56158,binance_spot,BTC/USDT
2024-01-03T21:00:00Z,42721.02,42966.27,42581.1,42917.62,1692.53055,72462433.7064372,63788,binance_spot,BTC/USDT
2024-01-03T22:00:00Z,42917.61,42941.1,42596.24,42749.68,1385.88591,59318142.5167316,50447,binance_spot,BTC/USDT
2024-01-03T23:00:00Z,42749.69,42845.23,42591.09,42845.23,1125.77247,48085790.4206374,38540,binance_spot,BTC/USDT
2024-01-04T00:00:00Z,42845.23,42983.77,42754.0,42874.01,1619.84247,69434449.7032703,56572,binance_spot,BTC/USDT
2024-01-04T01:00:00Z,42874.0,42936.79,42613.77,42708.01,1337.96527,57181047.3609624,48011,binance_spot,BTC/USDT
2024-01-04T02:00:00Z,42708.01,43219.36,42690.02,43138.49,1256.1727,53957399.627607,53220,binance_spot,BTC/USDT
2024-01-04T03:00:00Z,43138.5,43220.56,43002.15,43102.8,1274.15811,54935802.8252559,44494,binance_spot,BTC/USDT
2024-01-04T04:00:00Z,43102.79,43200.0,42955.5,43149.99,1080.01392,46516293.5634011,41721,binance_spot,BTC/USDT
2024-01-04T05:00:00Z,43149.99,43273.08,43072.7,43183.74,971.30246,41931295.3142584,48846,binance_spot,BTC/USDT
2024-01-04T06:00:00Z,43183.74,43232.95,43086.59,43155.46,989.98669,42725688.4378518,42897,binance_spot,BTC/USDT
2024-01-04T07:00:00Z,43155.46,43261.64,42756.97,42763.08,2402.09322,103327286.6964338,96133,binance_spot,BTC/USDT
2024-01-04T08:00:00Z,42763.08,42975.38,42699.83,42849.66,1650.32861,70709596.6529571,89462,binance_spot,BTC/USDT
2024-01-04T09:00:00Z,42849.67,43084.38,42849.66,43007.74,1411.97913,60667167.4422431,62439,binance_spot,BTC/USDT
2024-01-04T10:00:00Z,43007.73,43100.0,42616.28,43073.26,2250.33233,96614687.3753033,85497,binance_spot,BTC/USDT
2024-01-04T11:00:00Z,43073.26,43233.81,42927.33,43176.32,1433.76942,61830202.2618203,54283,binance_spot,BTC/USDT
2024-01-04T12:00:00Z,43176.33,43423.95,43097.06,43378.12,2238.88425,96910749.1492949,87027,binance_spot,BTC/USDT
2024-01-04T13:00:00Z,43378.11,43484.84,43167.27,43346.68,1658.84054,71867328.280854,59119,binance_spot,BTC/USDT
2024-01-04T14:00:00Z,43346.67,43753.15,43250.0,43676.07,2649.8067,115171258.7817211,98450,binance_spot,BTC/USDT
2024-01-04T15:00:00Z,43676.07,44329.99,43608.0,44051.1,5051.47874,222248022.5278475,194044,binance_spot,BTC/USDT
2024-01-04T16:00:00Z,44051.1,44134.8,43777.86,43915.71,2764.45038,121431076.8113803,100316,binance_spot,BTC/USDT
2024-01-04T17:00:00Z,43915.7,44225.75,43827.69,43990.01,2510.89188,110519635.0935822,80334,binance_spot,BTC/USDT
2024-01-04T18:00:00Z,43990.01,44152.09,43881.31,44048.96,1520.18678,66942304.7690218,55465,binance_spot,BTC/USDT
2024-01-04T19:00:00Z,44048.95,44437.5,43910.01,43956.48,2603.99272,115098295.2308444,98512,binance_spot,BTC/USDT
2024-01-04T20:00:00Z,43956.48,44690.0,43890.9,44113.68,3043.38975,134695791.3545127,107009,binance_spot,BTC/USDT
2024-01-04T21:00:00Z,44113.68,44589.04,44113.67,44430.86,2538.90479,112601808.7626192,88372,binance_spot,BTC/USDT
2024-01-04T22:00:00Z,44430.86,44729.58,44150.64,44318.0,2470.81905,109918195.1361151,83956,binance_spot,BTC/USDT
2024-01-04T23:00:00Z,44318.01,44355.22,44050.0,44151.1,1308.47343,57859976.3344771,43765,binance_spot,BTC/USDT
2024-01-05T00:00:00Z,44151.1,44248.47,43950.84,44211.1,1764.77429,77890093.5606146,61232,binance_spot,BTC/USDT
2024-01-05T01:00:00Z,44211.1,44284.0,42450.0,43376.0,5302.04832,230095608.9621017,178314,binance_spot,BTC/USDT
2024-01-05T02:00:00Z,43376.0,43972.86,43302.0,43506.0,3111.00846,135516112.0979497,118841,binance_spot,BTC/USDT
2024-01-05T03:00:00Z,43506.01,43770.0,43409.79,43465.21,1543.67157,67231840.5296737,62585,binance_spot,BTC/USDT
2024-01-05T04:00:00Z,43465.21,43629.99,43187.89,43589.88,1790.05634,77734927.6303682,84040,binance_spot,BTC/USDT
2024-01-05T05:00:00Z,43589.87,43723.13,43507.48,43644.15,947.34888,41322827.885322,46977,binance_spot,BTC/USDT
2024-01-05T06:00:00Z,43644.16,43926.0,43578.08,43844.82,1112.36781,48638491.8587886,60603,binance_spot,BTC/USDT
2024-01-05T07:00:00Z,43845.08,43926.0,43715.93,43777.47,1099.83728,48191706.7371195,54636,binance_spot,BTC/USDT
2024-01-05T08:00:00Z,43777.48,43947.99,43771.1,43911.44,989.5563,43386102.5375464,54415,binance_spot,BTC/USDT
2024-01-05T09:00:00Z,43911.44,44324.8,43911.44,44147.21,2628.68996,115928746.849226,124775,binance_spot,BTC/USDT
2024-01-05T10:00:00Z,44147.22,44157.03,43433.0,43628.18,1876.88721,82326257.4969242,83516,binance_spot,BTC/USDT
2024-01-05T11:00:00Z,43628.19,43916.8,43605.36,43771.34,1560.50376,68349147.0954121,73683,binance_spot,BTC/USDT
2024-01-05T12:00:00Z,43771.34,44110.07,43616.0,43882.52,1865.99113,81896596.7289999,90732,binance_spot,BTC/USDT
2024-01-05T13:00:00Z,43882.52,44096.49,43721.06,43986.01,1994.26258,87542084.3467202,116752,binance_spot,BTC/USDT
2024-01-05T14:00:00Z,43986.01,44062.36,43100.0,43486.04,3583.28008,156463640.0020952,165086,binance_spot,BTC/USDT
2024-01-05T15:00:00Z,43488.21,43801.1,43355.54,43500.01,2600.74661,113468513.6017112,105610,binance_spot,BTC/USDT
2024-01-05T16:00:00Z,43500.01,43592.64,43220.0,43225.99,2401.19219,104227800.7405205,88154,binance_spot,BTC/USDT
2024-01-05T17:00:00Z,43225.99,43627.57,43100.46,43609.53,2540.97502,110212974.9989666,113758,binance_spot,BTC/USDT
2024-01-05T18:00:00Z,43609.52,43690.12,43418.0,43610.07,1274.08655,55489094.9570553,53441,binance_spot,BTC/USDT
2024-01-05T19:00:00Z,43610.08,43808.07,43520.15,43600.0,1243.82237,54276951.5576331,53608,binance_spot,BTC/USDT
2024-01-05T20:00:00Z,43600.0,44357.46,43599.99,43955.07,2500.69771,109847887.2819248,95316,binance_spot,BTC/USDT
2024-01-05T21:00:00Z,43955.07,43971.1,43580.51,43946.26,1609.24913,70455615.6959533,67282,binance_spot,BTC/USDT
2024-01-05T22:00:00Z,43946.26,44048.64,43764.42,43967.44,1024.55085,44984950.3528287,42259,binance_spot,BTC/USDT
2024-01-05T23:00:00Z,43967.44,44318.61,43967.44,44145.11,1709.64887,75475950.86326,69230,binance_spot,BTC/USDT
2024-01-06T00:00:00Z,44145.12,44214.42,43975.0,44068.8,879.60338,38779432.0148652,48911,binance_spot,BTC/USDT
2024-01-06T01:00:00Z,44068.79,44094.4,43906.19,43970.64,857.49986,37734853.0776253,40279,binance_spot,BTC/USDT
2024-01-06T02:00:00Z,43970.65,44009.24,43823.06,43909.31,718.07637,31530634.1464024,34887,binance_spot,BTC/USDT
2024-01-06T03:00:00Z,43909.31,44018.57,43812.5,43931.1,668.28232,29356107.5201068,30100,binance_spot,BTC/USDT
2024-01-06T04:00:00Z,43931.1,43971.1,43832.0,43850.0,422.35739,18540306.7117171,28676,binance_spot,BTC/USDT
2024-01-06T05:00:00Z,43850.01,43871.1,43588.0,43698.72,1174.66016,51365442.7203418,56472,binance_spot,BTC/USDT
2024-01-06T06:00:00Z,43698.72,43700.34,43425.0,43454.7,1659.55792,72306703.1652418,63816,binance_spot,BTC/USDT
2024-01-06T07:00:00Z,43454.7,43668.02,43397.05,43653.2,986.22209,42945533.7382302,51781,binance_spot,BTC/USDT
2024-01-06T08:00:00Z,43653.2,43744.37,43551.28,43692.33,813.66676,35515066.2385025,49970,binance_spot,BTC/USDT
2024-01-06T09:00:00Z,43692.33,43756.0,43636.7,43651.9,562.07964,24563697.2724219,41253,binance_spot,BTC/USDT
2024-01-06T10:00:00Z,43651.9,43771.1,43584.0,43694.48,677.68295,29591829.5620531,41133,binance_spot,BTC/USDT
2024-01-06T11:00:00Z,43694.47,43705.23,43616.02,43671.96,396.12062,17296948.7543548,28620,binance_spot,BTC/USDT
2024-01-06T12:00:00Z,43671.97,43750.0,43527.27,43607.96,531.76575,23213409.1786679,33554,binance_spot,BTC/USDT
2024-01-06T13:00:00Z,43607.95,43740.27,43542.0,43704.07,473.0935,20653132.9272397,31112,binance_spot,BTC/USDT
2024-01-06T14:00:00Z,43704.08,43920.08,43703.41,43828.21,998.40603,43767749.6759717,49969,binance_spot,BTC/USDT
2024-01-06T15:00:00Z,43828.2,43898.0,43791.1,43867.17,606.8731,26612134.8474066,33533,binance_spot,BTC/USDT
2024-01-06T16:00:00Z,43867.17,43978.78,43828.5,43872.34,762.52286,33468015.8211706,39806,binance_spot,BTC/USDT
2024-01-06T17:00:00Z,43872.35,44000.0,43842.97,43963.72,618.69382,27178178.2212067,33064,binance_spot,BTC/USDT
2024-01-06T18:00:00Z,43963.73,44148.58,43884.04,43995.89,883.24997,38881899.3822644,51099,binance_spot,BTC/USDT
2024-01-06T19:00:00Z,43995.89,44017.46,43830.88,43906.36,706.77767,31029627.5016983,38543,binance_spot,BTC/USDT
2024-01-06T20:00:00Z,43906.35,43961.33,43611.19,43826.44,727.31918,31875387.129265,40537,binance_spot,BTC/USDT
2024-01-06T21:00:00Z,43826.45,43935.21,43723.76,43889.43,583.21345,25575267.3965973,30835,binance_spot,BTC/USDT
2024-01-06T22:00:00Z,43889.43,43928.0,43740.0,43878.61,480.5904,21075571.1335314,27300,binance_spot,BTC/USDT
2024-01-06T23:00:00Z,43878.62,43980.0,43732.5,43968.32,646.74625,28355955.3547236,31392,binance_spot,BTC/USDT
2024-01-07T00:00:00Z,43968.32,44259.29,43915.56,44119.11,1359.49776,59951418.4257359,56142,binance_spot,BTC/USDT
2024-01-07T01:00:00Z,44119.11,44160.0,43963.89,43967.72,668.136,29446868.0636845,33557,binance_spot,BTC/USDT
2024-01-07T02:00:00Z,43967.71,44089.1,43833.4,43930.28,741.95675,32616816.3908349,33963,binance_spot,BTC/USDT
2024-01-07T03:00:00Z,43930.28,44034.92,43904.18,43940.41,627.84726,27606718.9917585,31239,binance_spot,BTC/USDT
2024-01-07T04:00:00Z,43940.41,44035.9,43885.24,44000.0,545.34387,23972988.0554259,29913,binance_spot,BTC/USDT
2024-01-07T05:00:00Z,44000.01,44067.84,43843.52,43885.47,519.68969,22855679.7900789,28455,binance_spot,BTC/USDT
2024-01-07T06:00:00Z,43885.48,44088.01,43858.0,44022.0,705.67701,31032054.0089096,37878,binance_spot,BTC/USDT
2024-01-07T07:00:00Z,44021.99,44100.0,43991.1,44080.0,576.4073,25392022.8917716,26675,binance_spot,BTC/USDT
2024-01-07T08:00:00Z,44080.0,44167.81,44000.0,44017.99,866.45352,38208917.0614078,39176,binance_spot,BTC/USDT
2024-01-07T09:00:00Z,44018.0,44065.0,43880.65,43938.9,745.22164,32768551.7097968,41350,binance_spot,BTC/USDT
2024-01-07T10:00:00Z,43938.9,43996.0,43906.91,43960.0,673.28346,29591087.5663588,32873,binance_spot,BTC/USDT
2024-01-07T11:00:00Z,43960.0,44118.19,43959.1,44061.1,738.77639,32537671.6068011,36717,binance_spot,BTC/USDT
2024-01-07T12:00:00Z,44061.1,44139.43,43969.62,44088.63,637.81941,28107491.0153047,29221,binance_spot,BTC/USDT
2024-01-07T13:00:00Z,44088.63,44449.98,44082.66,44409.31,2234.29499,99002819.3389577,102177,binance_spot,BTC/USDT
2024-01-07T14:00:00Z,44409.31,44480.59,44277.12,44402.0,1427.92526,63367853.9948429,59635,binance_spot,BTC/USDT
2024-01-07T15:00:00Z,44402.0,44431.1,43945.15,44047.57,1672.94945,73899565.7877974,73774,binance_spot,BTC/USDT
2024-01-07T16:00:00Z,44047.57,44185.0,43857.14,43922.0,1260.33931,55512410.444063,62143,binance_spot,BTC/USDT
2024-01-07T17:00:00Z,43922.0,44110.15,43700.0,44064.84,1223.59528,53755793.8304936,60768,binance_spot,BTC/USDT
2024-01-07T18:00:00Z,44064.83,44176.04,44035.25,44106.11,546.77236,24127735.7083906,29917,binance_spot,BTC/USDT
2024-01-07T19:00:00Z,44106.11,44262.53,44041.27,44244.77,560.18451,24729822.3741716,32276,binance_spot,BTC/USDT
2024-01-07T20:00:00Z,44244.77,44269.92,44120.0,44120.01,527.84094,23323814.603079,28891,binance_spot,BTC/USDT
2024-01-07T21:00:00Z,44120.01,44249.0,44110.45,44231.53,551.38125,24364309.625147,27469,binance_spot,BTC/USDT
2024-01-07T22:00:00Z,44231.53,44231.54,43778.13,43862.85,1399.67049,61536627.7439563,67494,binance_spot,BTC/USDT
2024-01-07T23:00:00Z,43862.85,44024.99,43572.09,43929.02,2212.7869,96926057.0953801,107556,binance_spot,BTC/USDT
2024-01-08T00:00:00Z,43929.01,43986.0,43625.18,43632.0,1712.48374,74979694.6384912,65469,binance_spot,BTC/USDT
2024-01-08T01:00:00Z,43632.0,43809.18,43610.25,43713.06,1111.57206,48610745.3362412,48160,binance_spot,BTC/USDT
2024-01-08T02:00:00Z,43713.07,43800.07,43175.0,43371.09,2425.01013,105465090.6174678,88310,binance_spot,BTC/USDT
2024-01-08T03:00:00Z,43371.09,43568.85,43225.0,43518.2,2122.92505,92092436.8103586,76190,binance_spot,BTC/USDT
2024-01-08T04:00:00Z,43518.2,43610.68,43430.79,43599.26,1115.01613,48548153.0986045,47949,binance_spot,BTC/USDT
2024-01-08T05:00:00Z,43599.26,43650.0,43475.0,43641.74,1134.27526,49417888.5535495,39087,binance_spot,BTC/USDT
2024-01-08T06:00:00Z,43641.74,44341.8,43584.87,43912.87,3381.02051,148705569.1213163,147432,binance_spot,BTC/USDT
2024-01-08T07:00:00Z,43912.88,44074.99,43784.86,43974.55,1527.12031,67098130.7169487,54780,binance_spot,BTC/USDT
2024-01-08T08:00:00Z,43974.55,44069.41,43851.1,43868.53,829.24271,36459978.649286,39038,binance_spot,BTC/USDT
2024-01-08T09:00:00Z,43868.53,43920.14,43641.73,43720.46,1124.68124,49285517.3418752,48111,binance_spot,BTC/USDT
2024-01-08T10:00:00Z,43720.45,44128.19,43689.26,44088.85,1256.15965,55197827.5354297,52942,binance_spot,BTC/USDT
2024-01-08T11:00:00Z,44088.86,44688.0,43950.0,44635.99,3426.18407,151893160.9827844,132063,binance_spot,BTC/USDT
2024-01-08T12:00:00Z,44636.0,45200.0,44350.0,45111.09,7517.5607,337406759.9103072,272871,binance_spot,BTC/USDT
2024-01-08T13:00:00Z,45111.1,45179.14,44807.56,44911.58,3323.31376,149570291.8822782,103862,binance_spot,BTC/USDT
2024-01-08T14:00:00Z,44911.58,45090.0,44724.37,44783.91,2288.27888,102858375.1633825,76652,binance_spot,BTC/USDT
2024-01-08T15:00:00Z,44783.9,45333.0,44667.22,44963.04,4083.38544,183572887.3563819,138872,binance_spot,BTC/USDT
2024-01-08T16:00:00Z,44963.04,45171.42,44793.97,44940.3,2531.38293,113876352.5064493,84202,binance_spot,BTC/USDT
2024-01-08T17:00:00Z,44940.31,45668.88,44903.86,45648.0,4294.58934,194702917.8645654,132787,binance_spot,BTC/USDT
2024-01-08T18:00:00Z,45648.01,46995.0,45648.0,46970.01,10702.46628,495549196.3136758,291935,binance_spot,BTC/USDT
2024-01-08T19:00:00Z,46970.02,47248.99,46540.01,46979.35,6934.53877,325296929.6193081,179485,binance_spot,BTC/USDT
2024-01-08T20:00:00Z,46979.36,47143.15,46709.92,46774.01,3446.6373,161720303.1037727,91904,binance_spot,BTC/USDT
2024-01-08T21:00:00Z,46774.01,47207.16,46653.84,47071.41,2789.04666,130972495.30178,66111,binance_spot,BTC/USDT
2024-01-08T22:00:00Z,47071.41,47120.0,46799.18,46999.99,1797.3167,84363256.0784163,43996,binance_spot,BTC/USDT
2024-01-08T23:00:00Z,47000.0,47100.0,46833.88,46951.04,1940.36827,91128192.1788369,42256,binance_spot,BTC/USDT
2024-01-09T00:00:00Z,46951.04,47150.0,46230.0,46668.88,4454.55224,208249140.6205763,136664,binance_spot,BTC/USDT
2024-01-09T01:00:00Z,46668.87,46786.83,46288.0,46556.62,2579.21111,120082471.2514641,81552,binance_spot,BTC/USDT
2024-01-09T02:00:00Z,46556.62,46785.22,46483.83,46779.81,1420.86767,66295096.1847155,50674,binance_spot,BTC/USDT
2024-01-09T03:00:00Z,46779.82,46974.42,46750.92,46926.96,1647.49829,77256403.189003,61572,binance_spot,BTC/USDT
2024-01-09T04:00:00Z,46926.96,46940.0,46670.91,46803.54,1286.08627,60178977.21425,56371,binance_spot,BTC/USDT
2024-01-09T05:00:00Z,46803.54,46858.0,46599.43,46714.67,1293.90068,60425449.5408425,48805,binance_spot,BTC/USDT
2024-01-09T06:00:00Z,46714.66,46838.4,46665.84,46788.01,911.5216,42621531.5818825,44485,binance_spot,BTC/USDT
2024-01-09T07:00:00Z,46788.02,46931.7,46735.18,46825.51,1215.90126,56955807.9306536,51079,binance_spot,BTC/USDT
2024-01-09T08:00:00Z,46825.52,46874.94,46510.0,46544.65,1331.10707,62169254.2028433,62068,binance_spot,BTC/USDT
2024-01-09T09:00:00Z,46544.65,46694.61,46407.9,46491.99,1571.60244,73182930.4358428,70068,binance_spot,BTC/USDT
2024-01-09T10:00:00Z,46491.99,46680.0,46381.1,46441.89,1685.90791,78435311.7260827,60887,binance_spot,BTC/USDT
2024-01-09T11:00:00Z,46441.88,46644.0,46426.2,46615.99,1430.21749,66557933.8900014,61067,binance_spot,BTC/USDT
2024-01-09T12:00:00Z,46616.0,47000.0,45450.0,46166.35,4416.37703,205158814.9964293,199167,binance_spot,BTC/USDT
2024-01-09T13:00:00Z,46166.36,47051.21,46055.51,46834.0,5041.75722,235182375.5164427,220522,binance_spot,BTC/USDT
2024-01-09T14:00:00Z,46834.01,47007.83,46498.93,46561.1,2999.84714,140186830.2444137,98118,binance_spot,BTC/USDT
2024-01-09T15:00:00Z,46561.11,47010.0,46429.31,46868.09,3353.84219,156824830.0385256,128945,binance_spot,BTC/USDT
2024-01-09T16:00:00Z,46868.08,46975.0,46719.69,46902.88,1950.39781,91377173.3249376,93676,binance_spot,BTC/USDT
2024-01-09T17:00:00Z,46902.89,46919.99,46632.01,46715.99,1744.55384,81578910.1646921,72142,binance_spot,BTC/USDT
2024-01-09T18:00:00Z,46716.0,46731.1,46500.0,46640.5,2182.23673,101703428.7768162,75404,binance_spot,BTC/USDT
2024-01-09T19:00:00Z,46640.5,46890.0,46573.92,46876.01,1433.29461,66996618.2873616,70492,binance_spot,BTC/USDT
