timestamp,date_utc,open,high,low,close,volume,pool_address,dex,fee_tier,base_token,quote_token,source
1704247200,2024-01-03T02:00:00+00:00Z,2369.03916692635,2377.55709321267,2369.03566441129,2372.0877797778,1035633.6749071671,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704250800,2024-01-03T03:00:00+00:00Z,2372.0877797778,2372.30990320307,2370.79292535023,2371.48293836765,174828.67048982458,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704254400,2024-01-03T04:00:00+00:00Z,2371.48293836765,2371.51713298568,2370.93961792153,2370.95858862874,24454.386353286027,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704258000,2024-01-03T05:00:00+00:00Z,2370.95858862874,2372.49938363181,2370.90300909861,2372.49938363181,195578.10143014882,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704261600,2024-01-03T06:00:00+00:00Z,2372.49938363181,2373.77198363957,2372.49924606047,2373.74749646418,98516.70198218386,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704265200,2024-01-03T07:00:00+00:00Z,2373.74749646418,2374.75104125612,2365.05467009822,2365.05583556008,1040820.8127756289,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704268800,2024-01-03T08:00:00+00:00Z,2365.05583556008,2365.05583556008,2364.78559421398,2364.94468907481,30326.69407730487,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704272400,2024-01-03T09:00:00+00:00Z,2364.94468907481,2376.81809143613,2364.93648228389,2376.81809143613,1070629.1600037462,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704276000,2024-01-03T10:00:00+00:00Z,2376.81809143613,2376.81809143613,2369.2370080116,2369.25996231914,662941.4406595168,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704279600,2024-01-03T11:00:00+00:00Z,2369.25996231914,2369.27850639217,2310.06917404157,2310.06917404157,5814641.515997617,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704283200,2024-01-03T12:00:00+00:00Z,2310.06917404157,2310.06917404157,2175.55934796533,2241.67789671806,24959642.76053673,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704286800,2024-01-03T13:00:00+00:00Z,2241.67789671806,2243.39334397909,2216.05668968372,2216.05668968372,2708235.0323622613,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704290400,2024-01-03T14:00:00+00:00Z,2216.05668968372,2217.64986512702,2200.6406861352,2200.6406861352,1214338.432863557,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704294000,2024-01-03T15:00:00+00:00Z,2200.6406861352,2232.25009277937,2198.86250131885,2232.25009277937,2568741.6510735727,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704297600,2024-01-03T16:00:00+00:00Z,2232.25009277937,2238.47881755161,2232.25009277937,2232.96299199135,1336808.696980837,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704301200,2024-01-03T17:00:00+00:00Z,2232.96299199135,2232.96299199135,2220.7909549289,2220.7909549289,1019225.1639822795,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704304800,2024-01-03T18:00:00+00:00Z,2220.7909549289,2221.3074113891,2198.75210831634,2198.75210831634,1463191.037262554,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704308400,2024-01-03T19:00:00+00:00Z,2198.75210831634,2222.73182193429,2198.75062670386,2212.00259726151,2138505.6059344406,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704312000,2024-01-03T20:00:00+00:00Z,2212.00259726151,2216.62385452102,2211.70992841492,2216.58748343976,346278.8979964406,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704315600,2024-01-03T21:00:00+00:00Z,2216.58748343976,2221.388586811,2216.49479965124,2221.37948229549,413138.48363221006,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704319200,2024-01-03T22:00:00+00:00Z,2221.37948229549,2221.55700770105,2208.2415615201,2208.24259125072,844374.9112228246,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704322800,2024-01-03T23:00:00+00:00Z,2208.24259125072,2208.24259125072,2203.25621953762,2204.07160672451,319964.898502445,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704326400,2024-01-04T00:00:00+00:00Z,2204.07160672451,2213.58509258989,2204.07160672451,2213.55272157933,592924.9928206698,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704330000,2024-01-04T01:00:00+00:00Z,2213.55272157933,2213.6034139662,2209.27321581899,2209.27321581899,284832.03923074424,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704333600,2024-01-04T02:00:00+00:00Z,2209.27321581899,2225.82965377245,2209.19347340223,2225.82302397511,1172585.2792331788,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704337200,2024-01-04T03:00:00+00:00Z,2225.82302397511,2234.1518740013,2225.82302397511,2232.58291493561,859363.8469193083,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704340800,2024-01-04T04:00:00+00:00Z,2232.58291493561,2232.9014157584,2232.32191002964,2232.9014157584,108205.38934729254,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704344400,2024-01-04T05:00:00+00:00Z,2232.9014157584,2237.90832310669,2232.9014157584,2237.90487772608,323890.4401886109,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704348000,2024-01-04T06:00:00+00:00Z,2237.90487772608,2239.08949874341,2236.84782452294,2239.08446490748,287147.5502240485,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704351600,2024-01-04T07:00:00+00:00Z,2239.08446490748,2239.08446490748,2228.08976122551,2228.08976122551,951117.7196213041,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704355200,2024-01-04T08:00:00+00:00Z,2228.08976122551,2228.08976122551,2218.44337762878,2218.72143454484,780516.1532765706,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704358800,2024-01-04T09:00:00+00:00Z,2218.72143454484,2223.38919614417,2217.92761734485,2223.37516901519,457232.8386063005,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704362400,2024-01-04T10:00:00+00:00Z,2223.37516901519,2223.38370862589,2212.67971771443,2217.40590945588,1020719.8683058935,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704366000,2024-01-04T11:00:00+00:00Z,2217.40590945588,2224.66824839235,2217.39823609922,2224.64106111332,615289.2252744641,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704369600,2024-01-04T12:00:00+00:00Z,2224.64106111332,2235.085188691,2224.62258040416,2235.01841511679,861271.4887098956,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704373200,2024-01-04T13:00:00+00:00Z,2235.01841511679,2240.0844502566,2234.9733266519,2240.0844502566,379850.98611056624,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704376800,2024-01-04T14:00:00+00:00Z,2240.0844502566,2266.82567559481,2237.30366555612,2266.82567559481,3402274.9841894126,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704380400,2024-01-04T15:00:00+00:00Z,2266.82567559481,2278.68216079876,2266.82567559481,2276.2528066127,1569183.2157290003,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704384000,2024-01-04T16:00:00+00:00Z,2276.2528066127,2289.07128851809,2262.0168998143,2278.56474250161,7039717.995820833,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704387600,2024-01-04T17:00:00+00:00Z,2278.56474250161,2283.03877044423,2274.73854111646,2275.40369864103,1715381.6606967333,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704391200,2024-01-04T18:00:00+00:00Z,2275.40369864103,2275.74711264048,2275.27780712089,2275.70389825822,138357.6423243322,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704394800,2024-01-04T19:00:00+00:00Z,2275.70389825822,2286.42184069992,2275.67928248762,2279.57900180859,1568017.5308397033,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704398400,2024-01-04T20:00:00+00:00Z,2279.57900180859,2285.65362849598,2279.51983957872,2281.26729037002,879309.0776644726,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704402000,2024-01-04T21:00:00+00:00Z,2281.26729037002,2282.07434121606,2277.71863637232,2277.73348727256,565732.7109745732,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704405600,2024-01-04T22:00:00+00:00Z,2277.73348727256,2280.71423449458,2270.7825418776,2270.7825418776,1305136.622308126,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704409200,2024-01-04T23:00:00+00:00Z,2270.7825418776,2270.91295961577,2269.69291149322,2270.85688773673,66500.52933619672,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704412800,2024-01-05T00:00:00+00:00Z,2270.85688773673,2270.86095845788,2268.68680061213,2268.70389469764,228952.14315315278,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704416400,2024-01-05T01:00:00+00:00Z,2268.70389469764,2268.70389469764,2223.74040989167,2233.59361994017,5535380.590610592,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704420000,2024-01-05T02:00:00+00:00Z,2233.59361994017,2244.65654301424,2233.59361994017,2241.889861107,1322116.579099298,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704423600,2024-01-05T03:00:00+00:00Z,2241.889861107,2243.48023414169,2241.889861107,2243.47300007686,89409.19469038838,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704427200,2024-01-05T04:00:00+00:00Z,2243.47300007686,2243.4781286155,2242.44859633807,2242.45649409209,107416.86002236904,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704430800,2024-01-05T05:00:00+00:00Z,2242.45649409209,2242.59230091156,2242.45535665431,2242.58814359624,25588.105170096725,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704434400,2024-01-05T06:00:00+00:00Z,2242.58814359624,2265.68857542857,2242.58063522194,2261.87560698984,7089791.80933955,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704438000,2024-01-05T07:00:00+00:00Z,2261.87560698984,2268.13194880391,2260.5212122658,2260.5212122658,3637166.236269452,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704441600,2024-01-05T08:00:00+00:00Z,2260.5212122658,2260.5212122658,2257.96938408027,2257.9747881513,235599.6156603509,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704445200,2024-01-05T09:00:00+00:00Z,2257.9747881513,2262.30832136481,2257.9692602255,2262.30818925586,417681.4810352478,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704448800,2024-01-05T10:00:00+00:00Z,2262.30818925586,2262.30818925586,2242.41570031705,2247.12753185625,1870291.997880127,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704452400,2024-01-05T11:00:00+00:00Z,2247.12753185625,2247.12753185625,2242.40913796596,2243.79891531564,107155.87405572183,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704456000,2024-01-05T12:00:00+00:00Z,2243.79891531564,2247.44694298488,2242.85371490759,2247.39549183974,547870.6291008979,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704459600,2024-01-05T13:00:00+00:00Z,2247.39549183974,2247.39549183974,2245.14223158269,2245.14403207637,70680.60300145877,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
1704463200,2024-01-05T14:00:00+00:00Z,2245.14403207637,2245.14445440958,2231.09700419626,2234.04050761445,1888942.0868876379,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap v3,0.3%,WETH,USDT,geckoterminal_pro
