timestamp,open,high,low,close,volume,quote_volume,trades_count,source,symbol,data_type
2024-01-01T14:00:00Z,42753.8,42755.8,42614.5,42645.6,5333.959,227567909.9908,65715,binance_futures,BTCUSDT,futures
2024-01-01T15:00:00Z,42645.5,42887.5,42617.6,42818.0,8176.63,349732840.06249,92607,binance_futures,BTCUSDT,futures
2024-01-01T16:00:00Z,42818.0,42898.9,42693.1,42759.7,7126.615,305043132.951,85744,binance_futures,BTCUSDT,futures
2024-01-01T17:00:00Z,42759.7,42860.8,42734.8,42847.0,3411.019,145972605.8479,48715,binance_futures,BTCUSDT,futures
2024-01-01T18:00:00Z,42847.0,43268.0,42847.0,43148.0,18895.526,814377162.55682,184785,binance_futures,BTCUSDT,futures
2024-01-01T19:00:00Z,43148.0,43593.2,43133.3,43556.2,17037.283,739344424.0829,171283,binance_futures,BTCUSDT,futures
2024-01-01T20:00:00Z,43556.2,43915.5,43548.5,43753.3,23648.197,1034474075.01745,217997,binance_futures,BTCUSDT,futures
2024-01-01T21:00:00Z,43753.2,43853.0,43531.8,43679.8,10536.944,460297605.96579,111303,binance_futures,BTCUSDT,futures
2024-01-01T22:00:00Z,43679.7,43723.8,43426.0,43583.9,6632.907,288856776.61484,79628,binance_futures,BTCUSDT,futures
2024-01-01T23:00:00Z,43584.0,44266.0,43583.9,44230.2,25589.427,1125553984.30731,242565,binance_futures,BTCUSDT,futures
2024-01-02T00:00:00Z,44230.3,45376.0,44200.9,45179.8,59371.002,2657625433.62479,516588,binance_futures,BTCUSDT,futures
2024-01-02T01:00:00Z,45179.7,45485.7,44750.0,44926.3,33741.976,1521564574.65173,328553,binance_futures,BTCUSDT,futures
2024-01-02T02:00:00Z,44926.5,45428.0,44926.5,45420.0,18557.82,838219234.57737,179904,binance_futures,BTCUSDT,futures
2024-01-02T03:00:00Z,45420.0,45565.0,45167.3,45435.0,18878.543,856605968.66327,198287,binance_futures,BTCUSDT,futures
2024-01-02T04:00:00Z,45434.9,45484.4,45193.1,45211.7,11326.594,513352904.87983,141398,binance_futures,BTCUSDT,futures
2024-01-02T05:00:00Z,45211.5,45366.0,45153.0,45218.2,7931.571,359020533.74245,99577,binance_futures,BTCUSDT,futures
2024-01-02T06:00:00Z,45218.2,45346.2,45163.9,45202.9,5712.13,258544951.27533,74977,binance_futures,BTCUSDT,futures
2024-01-02T07:00:00Z,45202.9,45832.8,45202.5,45495.5,21647.544,984992349.28036,195881,binance_futures,BTCUSDT,futures
2024-01-02T08:00:00Z,45495.6,45905.9,45365.0,45816.8,27098.848,1239327235.91296,262731,binance_futures,BTCUSDT,futures
2024-01-02T09:00:00Z,45816.8,45950.0,45667.7,45730.5,14217.371,651199921.94389,162068,binance_futures,BTCUSDT,futures
2024-01-02T10:00:00Z,45730.0,45772.8,45478.0,45655.7,13818.668,630439672.17052,148893,binance_futures,BTCUSDT,futures
2024-01-02T11:00:00Z,45655.7,45767.6,45258.0,45486.8,17990.732,818220483.55084,176824,binance_futures,BTCUSDT,futures
2024-01-02T12:00:00Z,45486.8,45655.0,45323.2,45355.1,15529.751,706396786.40614,151161,binance_futures,BTCUSDT,futures
2024-01-02T13:00:00Z,45355.1,45760.0,45316.4,45686.3,14990.782,683145217.70561,144522,binance_futures,BTCUSDT,futures
2024-01-02T14:00:00Z,45686.2,45850.0,45026.0,45293.6,35837.352,1628081388.80509,341262,binance_futures,BTCUSDT,futures
2024-01-02T15:00:00Z,45293.5,45359.9,44868.1,45215.0,32589.488,1471080562.43444,319171,binance_futures,BTCUSDT,futures
2024-01-02T16:00:00Z,45215.0,45449.2,44918.0,45393.4,20683.503,934593537.94649,212723,binance_futures,BTCUSDT,futures
2024-01-02T17:00:00Z,45393.4,45423.5,44979.9,45001.2,12326.341,556681918.05164,142352,binance_futures,BTCUSDT,futures
2024-01-02T18:00:00Z,45001.3,45308.4,44969.6,45189.0,10881.297,491176604.75978,119340,binance_futures,BTCUSDT,futures
2024-01-02T19:00:00Z,45188.9,45286.9,44783.3,45073.2,15774.741,709896439.58103,157090,binance_futures,BTCUSDT,futures
2024-01-02T20:00:00Z,45073.3,45223.1,44762.4,44825.2,15030.281,676290747.15084,140360,binance_futures,BTCUSDT,futures
2024-01-02T21:00:00Z,44825.1,45155.0,44598.0,45155.0,16920.986,759191387.22599,166039,binance_futures,BTCUSDT,futures
2024-01-02T22:00:00Z,45154.9,45338.9,44871.0,45006.7,11592.184,523036605.85674,119946,binance_futures,BTCUSDT,futures
2024-01-02T23:00:00Z,45006.7,45083.1,44818.1,44979.8,7349.018,330431172.26972,85252,binance_futures,BTCUSDT,futures
2024-01-03T00:00:00Z,44979.7,45250.7,44895.8,45168.1,9891.172,445884869.24017,107713,binance_futures,BTCUSDT,futures
2024-01-03T01:00:00Z,45168.0,45379.2,45134.2,45347.8,6424.363,290752984.3278,89642,binance_futures,BTCUSDT,futures
2024-01-03T02:00:00Z,45347.8,45463.5,45251.7,45312.7,7116.849,322719608.27973,97706,binance_futures,BTCUSDT,futures
2024-01-03T03:00:00Z,45312.6,45346.8,45188.0,45297.8,3817.468,172786953.72798,58811,binance_futures,BTCUSDT,futures
2024-01-03T04:00:00Z,45297.8,45309.7,45144.0,45218.8,4135.829,187052389.41606,59579,binance_futures,BTCUSDT,futures
2024-01-03T05:00:00Z,45218.8,45330.0,45150.0,45200.0,4979.685,225337571.73721,67120,binance_futures,BTCUSDT,futures
2024-01-03T06:00:00Z,45200.0,45405.3,45185.0,45362.7,5647.505,255806836.88603,69455,binance_futures,BTCUSDT,futures
2024-01-03T07:00:00Z,45362.8,45423.0,44960.0,45030.4,12284.417,554903151.75425,126202,binance_futures,BTCUSDT,futures
2024-01-03T08:00:00Z,45030.5,45240.0,45023.7,45224.1,9080.312,409780701.70673,97762,binance_futures,BTCUSDT,futures
2024-01-03T09:00:00Z,45224.1,45582.3,45207.5,45378.7,14623.762,663758544.9825,143533,binance_futures,BTCUSDT,futures
2024-01-03T10:00:00Z,45378.6,45420.9,45061.0,45175.7,11079.822,500963945.89062,124839,binance_futures,BTCUSDT,futures
2024-01-03T11:00:00Z,45175.7,45205.3,43500.0,43728.9,83422.364,3695683988.29209,654791,binance_futures,BTCUSDT,futures
2024-01-03T12:00:00Z,43728.9,43738.8,40333.0,42795.8,174460.87,7368716832.76623,1283502,binance_futures,BTCUSDT,futures
2024-01-03T13:00:00Z,42795.8,42827.1,42310.4,42545.7,33891.828,1441662704.17144,380570,binance_futures,BTCUSDT,futures
2024-01-03T14:00:00Z,42545.7,42546.4,42062.7,42204.1,27239.337,1150975068.20363,303405,binance_futures,BTCUSDT,futures
2024-01-03T15:00:00Z,42204.1,43049.9,42194.2,43014.0,33681.973,1436976669.61291,299130,binance_futures,BTCUSDT,futures
2024-01-03T16:00:00Z,43014.0,43595.9,42800.0,43009.2,49301.886,2130439323.5144,444365,binance_futures,BTCUSDT,futures
2024-01-03T17:00:00Z,43009.1,43049.8,42595.0,42914.5,19937.512,853006466.96883,198994,binance_futures,BTCUSDT,futures
2024-01-03T18:00:00Z,42914.5,43064.9,41920.0,42267.6,26553.799,1129780298.02153,234544,binance_futures,BTCUSDT,futures
2024-01-03T19:00:00Z,42267.6,43040.0,42163.9,42600.4,25853.536,1102220383.29661,252019,binance_futures,BTCUSDT,futures
2024-01-03T20:00:00Z,42600.4,42850.4,42517.6,42724.5,8773.483,374638316.21002,111976,binance_futures,BTCUSDT,futures
2024-01-03T21:00:00Z,42724.6,42974.5,42585.3,42927.1,11066.029,473792538.74307,117768,binance_futures,BTCUSDT,futures
2024-01-03T22:00:00Z,42927.1,42949.2,42600.0,42753.6,7142.262,305705488.82461,89133,binance_futures,BTCUSDT,futures
2024-01-03T23:00:00Z,42753.6,42857.9,42588.1,42849.5,5449.162,232807012.86209,72135,binance_futures,BTCUSDT,futures
2024-01-04T00:00:00Z,42849.5,42997.1,42756.5,42883.4,8209.261,351964976.97568,94311,binance_futures,BTCUSDT,futures
2024-01-04T01:00:00Z,42883.4,42949.3,42625.0,42716.6,7899.91,337648563.00781,98560,binance_futures,BTCUSDT,futures
2024-01-04T02:00:00Z,42716.6,43236.0,42700.0,43151.0,10196.776,438412197.71967,109998,binance_futures,BTCUSDT,futures
2024-01-04T03:00:00Z,43151.1,43229.0,43013.3,43119.6,6648.483,286691536.50968,80639,binance_futures,BTCUSDT,futures
2024-01-04T04:00:00Z,43119.6,43216.2,42966.9,43161.1,5415.558,233335924.91748,71064,binance_futures,BTCUSDT,futures
2024-01-04T05:00:00Z,43161.1,43290.0,43081.6,43191.3,5112.512,220783397.76932,75329,binance_futures,BTCUSDT,futures
2024-01-04T06:00:00Z,43191.3,43238.9,43088.0,43163.7,4665.851,201400209.1499,64343,binance_futures,BTCUSDT,futures
2024-01-04T07:00:00Z,43163.8,43268.0,42765.0,42775.0,18904.068,812996754.95663,172918,binance_futures,BTCUSDT,futures
2024-01-04T08:00:00Z,42775.1,42978.3,42732.2,42858.7,9499.444,407106633.05532,121658,binance_futures,BTCUSDT,futures
2024-01-04T09:00:00Z,42858.7,43102.8,42858.6,43020.6,7880.922,338751371.80404,99455,binance_futures,BTCUSDT,futures
2024-01-04T10:00:00Z,43020.7,43123.2,42645.1,43089.5,13891.397,596213591.36678,160584,binance_futures,BTCUSDT,futures
2024-01-04T11:00:00Z,43089.6,43255.0,42942.9,43188.2,10081.485,434906019.40404,124707,binance_futures,BTCUSDT,futures
2024-01-04T12:00:00Z,43188.2,43450.0,43107.4,43386.2,15621.032,676306050.66226,173061,binance_futures,BTCUSDT,futures
2024-01-04T13:00:00Z,43386.2,43493.2,43166.6,43344.2,10599.733,459419565.84611,128899,binance_futures,BTCUSDT,futures
2024-01-04T14:00:00Z,43344.3,43785.9,43253.3,43674.0,21012.855,914106267.76233,211264,binance_futures,BTCUSDT,futures
2024-01-04T15:00:00Z,43674.0,44343.1,43609.5,44050.4,42298.085,1861714552.028,399966,binance_futures,BTCUSDT,futures
2024-01-04T16:00:00Z,44050.4,44135.0,43773.4,43913.1,20219.377,888099703.68294,235130,binance_futures,BTCUSDT,futures
2024-01-04T17:00:00Z,43913.2,44227.6,43822.0,43983.0,17877.904,786996030.07822,191505,binance_futures,BTCUSDT,futures
2024-01-04T18:00:00Z,43983.0,44158.0,43870.0,44048.2,7912.437,348391207.79769,121336,binance_futures,BTCUSDT,futures
2024-01-04T19:00:00Z,44048.2,44437.5,43904.3,43950.0,21276.829,940559801.52657,240039,binance_futures,BTCUSDT,futures
2024-01-04T20:00:00Z,43950.0,44840.8,43887.2,44116.7,27243.794,1207355369.52603,268391,binance_futures,BTCUSDT,futures
2024-01-04T21:00:00Z,44116.6,44633.0,44116.6,44434.1,17418.736,772639296.49741,214038,binance_futures,BTCUSDT,futures
2024-01-04T22:00:00Z,44434.1,44754.6,44130.0,44311.7,16324.945,726016274.22181,217576,binance_futures,BTCUSDT,futures
2024-01-04T23:00:00Z,44311.8,44352.9,44043.4,44143.8,7711.704,340972692.57287,103488,binance_futures,BTCUSDT,futures
2024-01-05T00:00:00Z,44143.8,44246.7,43961.0,44207.5,10046.514,443310758.93701,129737,binance_futures,BTCUSDT,futures
2024-01-05T01:00:00Z,44207.4,44284.0,42300.0,43374.5,48919.101,2120515892.69987,412532,binance_futures,BTCUSDT,futures
2024-01-05T02:00:00Z,43373.5,43949.8,43300.8,43506.4,24585.278,1071282117.38367,279891,binance_futures,BTCUSDT,futures
2024-01-05T03:00:00Z,43506.5,43778.7,43413.0,43469.1,8943.088,389681127.19153,120779,binance_futures,BTCUSDT,futures
2024-01-05T04:00:00Z,43469.5,43632.0,43193.5,43589.3,12977.039,563479835.41576,146314,binance_futures,BTCUSDT,futures
2024-01-05T05:00:00Z,43589.3,43726.4,43510.8,43644.2,6975.411,304269251.30092,96449,binance_futures,BTCUSDT,futures
2024-01-05T06:00:00Z,43643.1,43951.7,43573.3,43847.9,9811.778,429275979.83523,124354,binance_futures,BTCUSDT,futures
2024-01-05T07:00:00Z,43847.8,43927.8,43713.8,43769.6,7056.237,309150103.00161,104134,binance_futures,BTCUSDT,futures
2024-01-05T08:00:00Z,43769.6,43947.1,43758.5,43911.6,6303.286,276367940.95833,93594,binance_futures,BTCUSDT,futures
2024-01-05T09:00:00Z,43911.6,44332.4,43911.6,44147.8,21152.247,933112042.84005,231651,binance_futures,BTCUSDT,futures
2024-01-05T10:00:00Z,44147.8,44160.0,43459.0,43628.2,15345.601,672523454.53825,189864,binance_futures,BTCUSDT,futures
2024-01-05T11:00:00Z,43628.3,43912.9,43596.0,43769.9,11131.977,487388656.11499,144893,binance_futures,BTCUSDT,futures
2024-01-05T12:00:00Z,43769.9,44119.1,43620.2,43877.7,14004.981,614653591.00007,174441,binance_futures,BTCUSDT,futures
2024-01-05T13:00:00Z,43877.7,44089.4,43701.6,43978.6,16663.022,731232498.22273,197829,binance_futures,BTCUSDT,futures
2024-01-05T14:00:00Z,43978.6,44060.9,43000.0,43489.6,31678.387,1381133438.43254,324591,binance_futures,BTCUSDT,futures
2024-01-05T15:00:00Z,43483.4,43800.0,43341.0,43495.2,20019.537,873030239.51662,241576,binance_futures,BTCUSDT,futures
2024-01-05T16:00:00Z,43495.1,43593.4,43202.0,43220.8,15126.816,656447235.23709,196498,binance_futures,BTCUSDT,futures
2024-01-05T17:00:00Z,43220.7,43619.9,43090.0,43603.5,18536.164,803810256.98667,220598,binance_futures,BTCUSDT,futures
2024-01-05T18:00:00Z,43603.6,43699.0,43406.4,43604.4,7686.253,334800570.94859,111570,binance_futures,BTCUSDT,futures
2024-01-05T19:00:00Z,43604.4,43825.2,43512.5,43599.0,9227.577,402756267.30397,115530,binance_futures,BTCUSDT,futures
2024-01-05T20:00:00Z,43599.0,44500.0,43591.1,43951.6,25270.009,1111684747.56586,229057,binance_futures,BTCUSDT,futures
2024-01-05T21:00:00Z,43951.7,43969.7,43559.0,43936.2,12684.375,555200125.83841,169026,binance_futures,BTCUSDT,futures
2024-01-05T22:00:00Z,43936.3,44040.2,43760.0,43964.2,5888.15,258489004.57373,86946,binance_futures,BTCUSDT,futures
2024-01-05T23:00:00Z,43964.3,44336.7,43964.2,44145.4,14934.963,659577579.39779,157615,binance_futures,BTCUSDT,futures
2024-01-06T00:00:00Z,44145.3,44214.6,43966.0,44066.0,6149.687,271114299.52164,93886,binance_futures,BTCUSDT,futures
2024-01-06T01:00:00Z,44066.0,44095.5,43899.3,43961.5,5626.504,247523629.90207,79302,binance_futures,BTCUSDT,futures
2024-01-06T02:00:00Z,43961.5,44009.9,43822.0,43900.1,5631.5,247241869.79065,73928,binance_futures,BTCUSDT,futures
2024-01-06T03:00:00Z,43900.1,44016.8,43809.5,43925.8,4936.348,216774475.85765,63635,binance_futures,BTCUSDT,futures
2024-01-06T04:00:00Z,43925.8,43972.0,43831.0,43851.1,2952.747,129611862.54203,47221,binance_futures,BTCUSDT,futures
2024-01-06T05:00:00Z,43851.2,43870.6,43577.6,43695.9,9426.428,412145935.20069,118793,binance_futures,BTCUSDT,futures
2024-01-06T06:00:00Z,43695.8,43699.4,43422.4,43455.4,11047.081,481240989.17926,141698,binance_futures,BTCUSDT,futures
2024-01-06T07:00:00Z,43455.4,43667.7,43391.3,43645.3,8797.309,383063771.04015,106469,binance_futures,BTCUSDT,futures
2024-01-06T08:00:00Z,43645.4,43749.7,43550.0,43696.1,5542.7,241938430.4579,73804,binance_futures,BTCUSDT,futures
2024-01-06T09:00:00Z,43696.1,43765.0,43630.1,43653.6,4241.808,185379079.9805,60757,binance_futures,BTCUSDT,futures
2024-01-06T10:00:00Z,43653.7,43777.5,43579.1,43694.6,5270.934,230177247.82801,68524,binance_futures,BTCUSDT,futures
2024-01-06T11:00:00Z,43694.6,43707.7,43611.2,43669.2,3516.154,153526261.44727,54420,binance_futures,BTCUSDT,futures
2024-01-06T12:00:00Z,43669.2,43748.0,43527.2,43607.4,4232.75,184704245.30911,65140,binance_futures,BTCUSDT,futures
2024-01-06T13:00:00Z,43607.3,43744.3,43541.0,43701.2,4608.887,201227750.57144,68518,binance_futures,BTCUSDT,futures
2024-01-06T14:00:00Z,43701.1,43925.0,43700.1,43824.4,8609.057,377333676.51287,115478,binance_futures,BTCUSDT,futures
2024-01-06T15:00:00Z,43824.5,43898.0,43778.9,43863.6,4230.221,185485974.0763,65068,binance_futures,BTCUSDT,futures
2024-01-06T16:00:00Z,43863.6,43973.1,43817.4,43865.4,4984.527,218780346.62706,78012,binance_futures,BTCUSDT,futures
2024-01-06T17:00:00Z,43865.4,44010.7,43835.0,43962.1,5063.45,222451991.51025,76469,binance_futures,BTCUSDT,futures
2024-01-06T18:00:00Z,43962.0,44149.9,43878.8,43992.7,8441.003,371628243.5437,102096,binance_futures,BTCUSDT,futures
2024-01-06T19:00:00Z,43992.7,44015.1,43826.1,43903.6,4926.559,216294759.28605,74993,binance_futures,BTCUSDT,futures
2024-01-06T20:00:00Z,43903.6,43960.7,43645.0,43816.4,7347.837,321836136.98535,88977,binance_futures,BTCUSDT,futures
2024-01-06T21:00:00Z,43816.3,43930.4,43712.1,43881.3,4542.916,199171931.74049,67107,binance_futures,BTCUSDT,futures
2024-01-06T22:00:00Z,43881.3,43920.0,43730.6,43865.8,3304.253,144864560.67227,51212,binance_futures,BTCUSDT,futures
2024-01-06T23:00:00Z,43865.7,43980.0,43723.0,43956.7,5112.137,224152666.77602,73172,binance_futures,BTCUSDT,futures
2024-01-07T00:00:00Z,43956.6,44267.9,43906.9,44119.0,10395.234,458464046.45316,128245,binance_futures,BTCUSDT,futures
2024-01-07T01:00:00Z,44119.1,44159.1,43952.8,43961.6,5147.04,226773776.93644,91085,binance_futures,BTCUSDT,futures
2024-01-07T02:00:00Z,43961.5,44088.0,43824.2,43927.6,6671.698,293222995.12931,89398,binance_futures,BTCUSDT,futures
2024-01-07T03:00:00Z,43927.7,44029.6,43900.8,43937.2,3290.23,144655882.59515,56228,binance_futures,BTCUSDT,futures
2024-01-07T04:00:00Z,43937.1,44032.0,43872.8,43994.8,3515.009,154511273.4064,58683,binance_futures,BTCUSDT,futures
2024-01-07T05:00:00Z,43994.8,44068.2,43830.0,43880.4,4029.233,177083592.77753,58056,binance_futures,BTCUSDT,futures
2024-01-07T06:00:00Z,43880.5,44087.3,43842.5,44015.4,5773.35,253894229.78855,69472,binance_futures,BTCUSDT,futures
2024-01-07T07:00:00Z,44015.3,44099.6,43980.0,44071.5,3481.063,153320493.16429,47665,binance_futures,BTCUSDT,futures
2024-01-07T08:00:00Z,44071.6,44161.5,43988.4,44009.9,5710.541,251758706.76636,81215,binance_futures,BTCUSDT,futures
2024-01-07T09:00:00Z,44010.0,44059.7,43862.8,43923.0,6288.243,276363978.42885,90038,binance_futures,BTCUSDT,futures
2024-01-07T10:00:00Z,43923.0,43991.2,43896.2,43951.4,3541.646,155612878.2934,59754,binance_futures,BTCUSDT,futures
2024-01-07T11:00:00Z,43951.3,44120.0,43947.0,44054.0,5522.521,243181756.62769,70855,binance_futures,BTCUSDT,futures
2024-01-07T12:00:00Z,44054.0,44138.0,43956.0,44080.9,4923.042,216910939.19694,62853,binance_futures,BTCUSDT,futures
2024-01-07T13:00:00Z,44080.9,44461.8,44066.5,44406.2,17832.044,790011044.13744,211993,binance_futures,BTCUSDT,futures
2024-01-07T14:00:00Z,44406.3,44486.9,44268.1,44405.0,10590.45,469914655.30675,147174,binance_futures,BTCUSDT,futures
2024-01-07T15:00:00Z,44405.0,44431.2,43922.7,44035.0,15675.217,691826026.48158,199887,binance_futures,BTCUSDT,futures
2024-01-07T16:00:00Z,44034.9,44180.5,43828.6,43910.7,11693.369,514622663.74081,147711,binance_futures,BTCUSDT,futures
2024-01-07T17:00:00Z,43910.8,44097.9,43686.9,44056.3,11553.65,507354460.15856,149473,binance_futures,BTCUSDT,futures
2024-01-07T18:00:00Z,44056.3,44171.7,44023.1,44088.0,4027.419,177677096.60501,66662,binance_futures,BTCUSDT,futures
2024-01-07T19:00:00Z,44088.1,44262.3,44025.2,44238.8,4887.93,215775208.64533,73596,binance_futures,BTCUSDT,futures
2024-01-07T20:00:00Z,44238.8,44262.9,44100.0,44108.2,3295.638,145578465.7758,53338,binance_futures,BTCUSDT,futures
2024-01-07T21:00:00Z,44108.2,44238.0,44095.6,44218.8,3382.184,149387305.18425,52276,binance_futures,BTCUSDT,futures
2024-01-07T22:00:00Z,44218.7,44218.8,43750.9,43851.3,11719.511,514898797.20455,154056,binance_futures,BTCUSDT,futures
2024-01-07T23:00:00Z,43851.3,44014.7,43557.5,43916.9,17764.452,777541385.07282,206737,binance_futures,BTCUSDT,futures
2024-01-08T00:00:00Z,43916.9,43975.0,43612.0,43621.8,11321.115,495549343.63803,146226,binance_futures,BTCUSDT,futures
2024-01-08T01:00:00Z,43621.9,43796.2,43600.0,43699.3,6965.421,304510316.68324,99576,binance_futures,BTCUSDT,futures
2024-01-08T02:00:00Z,43699.3,43793.7,43158.1,43354.8,18462.773,802324031.62893,220196,binance_futures,BTCUSDT,futures
2024-01-08T03:00:00Z,43354.8,43550.0,43211.0,43501.9,12456.105,540396884.96967,159404,binance_futures,BTCUSDT,futures
2024-01-08T04:00:00Z,43502.0,43603.0,43417.8,43584.7,6957.056,302793718.6145,94151,binance_futures,BTCUSDT,futures
2024-01-08T05:00:00Z,43584.8,43640.8,43464.1,43630.5,6260.64,272714472.28537,80932,binance_futures,BTCUSDT,futures
2024-01-08T06:00:00Z,43630.5,44431.1,43571.4,43900.0,28968.93,1274953048.45269,286056,binance_futures,BTCUSDT,futures
2024-01-08T07:00:00Z,43900.0,44072.0,43775.0,43970.0,10500.519,461254870.27773,117644,binance_futures,BTCUSDT,futures
2024-01-08T08:00:00Z,43969.9,44065.5,43839.2,43857.0,5273.613,231844456.58823,80720,binance_futures,BTCUSDT,futures
2024-01-08T09:00:00Z,43857.0,43915.0,43629.7,43716.3,6930.467,303421931.97892,98376,binance_futures,BTCUSDT,futures
2024-01-08T10:00:00Z,43716.3,44133.8,43680.0,44081.6,10100.904,443864833.65259,125610,binance_futures,BTCUSDT,futures
2024-01-08T11:00:00Z,44081.6,44748.5,43938.4,44637.2,26246.323,1164077780.58038,294737,binance_futures,BTCUSDT,futures
2024-01-08T12:00:00Z,44637.2,45180.0,44350.0,45102.9,59817.925,2683077401.77805,593254,binance_futures,BTCUSDT,futures
2024-01-08T13:00:00Z,45102.9,45173.9,44790.5,44915.9,20638.504,928803747.58612,259740,binance_futures,BTCUSDT,futures
2024-01-08T14:00:00Z,44915.9,45099.2,44730.0,44787.5,13929.972,625963807.47356,174062,binance_futures,BTCUSDT,futures
2024-01-08T15:00:00Z,44787.4,45440.0,44657.0,44969.6,30079.842,1353019096.72054,313861,binance_futures,BTCUSDT,futures
2024-01-08T16:00:00Z,44969.7,45170.0,44783.8,44939.2,13675.485,615053571.72018,173382,binance_futures,BTCUSDT,futures
2024-01-08T17:00:00Z,44939.3,45669.9,44894.1,45643.0,28676.511,1300128986.11923,307676,binance_futures,BTCUSDT,futures
2024-01-08T18:00:00Z,45643.5,47155.2,45643.4,46970.2,85931.829,3982354350.16925,827841,binance_futures,BTCUSDT,futures
2024-01-08T19:00:00Z,46969.9,47312.0,46598.1,47006.7,40152.489,1885050473.30292,463931,binance_futures,BTCUSDT,futures
2024-01-08T20:00:00Z,47007.1,47183.1,46718.6,46796.1,17479.581,820562270.77384,217237,binance_futures,BTCUSDT,futures
2024-01-08T21:00:00Z,46796.1,47240.3,46666.1,47087.2,16919.695,795139437.91745,194419,binance_futures,BTCUSDT,futures
2024-01-08T22:00:00Z,47087.2,47143.1,46822.3,47011.2,9104.134,427481101.91837,112649,binance_futures,BTCUSDT,futures
2024-01-08T23:00:00Z,47011.3,47125.0,46850.0,46972.7,8238.15,387086209.10939,111247,binance_futures,BTCUSDT,futures
2024-01-09T00:00:00Z,46972.6,47173.5,46253.7,46682.4,29265.504,1366509180.35898,325226,binance_futures,BTCUSDT,futures
2024-01-09T01:00:00Z,46682.3,46797.0,46304.1,46574.9,16340.354,760732524.05853,181546,binance_futures,BTCUSDT,futures
2024-01-09T02:00:00Z,46575.0,46795.6,46496.0,46787.5,7840.157,365976823.57382,100246,binance_futures,BTCUSDT,futures
2024-01-09T03:00:00Z,46787.5,46980.0,46758.0,46932.8,8829.534,414076585.72632,120933,binance_futures,BTCUSDT,futures
2024-01-09T04:00:00Z,46932.7,46950.3,46675.0,46806.4,7494.629,350677561.49491,102399,binance_futures,BTCUSDT,futures
2024-01-09T05:00:00Z,46806.4,46860.0,46600.2,46721.4,6670.731,311551019.95727,90911,binance_futures,BTCUSDT,futures
2024-01-09T06:00:00Z,46721.3,46850.0,46672.3,46794.5,5901.718,276068593.78251,82975,binance_futures,BTCUSDT,futures
2024-01-09T07:00:00Z,46794.5,46949.9,46740.8,46841.0,5498.956,257672650.83218,82664,binance_futures,BTCUSDT,futures
2024-01-09T08:00:00Z,46841.0,46891.3,46500.7,46552.2,9510.893,444141738.87273,122830,binance_futures,BTCUSDT,futures
2024-01-09T09:00:00Z,46552.3,46694.1,46372.0,46497.8,12445.943,579480951.95561,148302,binance_futures,BTCUSDT,futures
2024-01-09T10:00:00Z,46497.8,46692.0,46390.0,46449.9,8358.842,389001126.88698,109876,binance_futures,BTCUSDT,futures
2024-01-09T11:00:00Z,46449.9,46650.0,46435.0,46624.4,7248.879,337361780.92872,100840,binance_futures,BTCUSDT,futures
2024-01-09T12:00:00Z,46624.4,47080.0,45400.0,46175.5,42335.599,1963250528.30758,382975,binance_futures,BTCUSDT,futures
2024-01-09T13:00:00Z,46175.9,47100.0,46064.1,46835.4,38496.136,1795812290.01426,435085,binance_futures,BTCUSDT,futures
2024-01-09T14:00:00Z,46835.3,47019.9,46482.5,46559.9,20992.311,980722043.1594,264807,binance_futures,BTCUSDT,futures
