timestamp,open,high,low,close,volume,source,symbol,data_type
2024-08-03T05:00:00Z,2965.45,2975.48,2962.3,2975.48,200852.0,okx,ETHUSDT,futures
2024-08-03T06:00:00Z,2975.48,2991.32,2973.66,2990.01,351528.9,okx,ETHUSDT,futures
2024-08-03T07:00:00Z,2990.0,2996.63,2982.5,2983.51,426705.70000000024,okx,ETHUSDT,futures
2024-08-03T08:00:00Z,2983.43,2988.64,2974.11,2982.39,349360.19999999995,okx,ETHUSDT,futures
2024-08-03T09:00:00Z,2982.39,2990.28,2976.88,2989.6,231868.60000000003,okx,ETHUSDT,futures
2024-08-03T10:00:00Z,2989.59,2995.74,2986.11,2991.14,251285.89999999994,okx,ETHUSDT,futures
2024-08-03T11:00:00Z,2991.13,3006.69,2988.62,2996.71,398920.1,okx,ETHUSDT,futures
2024-08-03T12:00:00Z,2996.72,3018.74,2995.0,3010.36,795799.2000000002,okx,ETHUSDT,futures
2024-08-03T13:00:00Z,3010.36,3012.59,2999.26,3007.88,327593.00000000006,okx,ETHUSDT,futures
2024-08-03T14:00:00Z,3007.89,3015.42,2998.7,3000.21,392558.7,okx,ETHUSDT,futures
2024-08-03T15:00:00Z,3000.22,3006.34,2938.22,2942.59,1664515.3000000003,okx,ETHUSDT,futures
2024-08-03T16:00:00Z,2942.58,2955.89,2909.0,2936.01,2770515.9,okx,ETHUSDT,futures
2024-08-03T17:00:00Z,2936.01,2941.38,2898.96,2902.93,1078313.2999999998,okx,ETHUSDT,futures
2024-08-03T18:00:00Z,2902.92,2929.0,2892.14,2904.39,1066105.1999999997,okx,ETHUSDT,futures
2024-08-03T19:00:00Z,2904.4,2922.09,2875.0,2893.86,1032966.9999999999,okx,ETHUSDT,futures
2024-08-03T20:00:00Z,2893.87,2920.19,2884.65,2894.33,718481.4,okx,ETHUSDT,futures
2024-08-03T21:00:00Z,2894.36,2920.58,2856.65,2913.45,1145684.3999999997,okx,ETHUSDT,futures
2024-08-03T22:00:00Z,2913.46,2922.7,2901.1,2909.35,399629.39999999997,okx,ETHUSDT,futures
2024-08-03T23:00:00Z,2909.37,2914.0,2894.57,2903.54,607000.2000000001,okx,ETHUSDT,futures
2024-08-04T00:00:00Z,2903.55,2918.77,2900.94,2914.08,342698.8999999999,okx,ETHUSDT,futures
2024-08-04T01:00:00Z,2914.08,2914.93,2876.47,2907.42,780936.2000000002,okx,ETHUSDT,futures
2024-08-04T02:00:00Z,2907.39,2939.0,2905.09,2920.68,825445.0,okx,ETHUSDT,futures
2024-08-04T03:00:00Z,2920.68,2921.4,2909.0,2916.26,215385.9,okx,ETHUSDT,futures
2024-08-04T04:00:00Z,2916.26,2919.75,2900.1,2902.61,304362.20000000007,okx,ETHUSDT,futures
2024-08-04T05:00:00Z,2902.62,2919.58,2900.33,2915.32,267997.2,okx,ETHUSDT,futures
2024-08-04T06:00:00Z,2915.31,2922.49,2910.2,2917.97,214443.8,okx,ETHUSDT,futures
2024-08-04T07:00:00Z,2917.97,2918.62,2887.28,2893.46,602292.6,okx,ETHUSDT,futures
2024-08-04T08:00:00Z,2893.34,2914.66,2876.47,2906.49,802850.3,okx,ETHUSDT,futures
2024-08-04T09:00:00Z,2906.5,2916.68,2904.33,2912.61,291388.2,okx,ETHUSDT,futures
2024-08-04T10:00:00Z,2912.62,2916.82,2905.1,2915.43,237021.3,okx,ETHUSDT,futures
2024-08-04T11:00:00Z,2915.42,2925.63,2911.0,2914.31,321178.10000000003,okx,ETHUSDT,futures
2024-08-04T12:00:00Z,2914.31,2924.91,2910.21,2923.61,311851.69999999995,okx,ETHUSDT,futures
2024-08-04T13:00:00Z,2923.62,2926.44,2910.41,2911.0,305393.30000000005,okx,ETHUSDT,futures
2024-08-04T14:00:00Z,2911.01,2914.14,2852.34,2864.82,2313877.9,okx,ETHUSDT,futures
2024-08-04T15:00:00Z,2864.82,2869.97,2820.0,2827.78,2075490.6000000006,okx,ETHUSDT,futures
2024-08-04T16:00:00Z,2827.81,2839.0,2806.21,2811.63,1549080.3,okx,ETHUSDT,futures
2024-08-04T17:00:00Z,2811.63,2817.82,2616.84,2700.41,7278235.5,okx,ETHUSDT,futures
2024-08-04T18:00:00Z,2700.41,2740.0,2682.66,2729.45,2119513.7,okx,ETHUSDT,futures
2024-08-04T19:00:00Z,2729.4,2768.08,2709.0,2757.25,1707505.4000000006,okx,ETHUSDT,futures
2024-08-04T20:00:00Z,2757.2,2771.82,2734.18,2752.04,897502.7999999998,okx,ETHUSDT,futures
2024-08-04T21:00:00Z,2752.05,2752.95,2725.7,2730.73,616518.0000000001,okx,ETHUSDT,futures
2024-08-04T22:00:00Z,2730.74,2751.91,2718.0,2722.49,838086.1000000001,okx,ETHUSDT,futures
2024-08-04T23:00:00Z,2722.48,2724.54,2681.05,2689.08,1017994.0000000001,okx,ETHUSDT,futures
2024-08-05T00:00:00Z,2689.08,2697.68,2478.0,2526.74,6567117.3,okx,ETHUSDT,futures
2024-08-05T01:00:00Z,2526.64,2540.29,2079.79,2318.9,20458909.900000006,okx,ETHUSDT,futures
2024-08-05T02:00:00Z,2319.02,2339.59,2215.0,2335.05,5940908.599999997,okx,ETHUSDT,futures
2024-08-05T03:00:00Z,2335.06,2345.22,2286.08,2312.88,3173762.4000000004,okx,ETHUSDT,futures
2024-08-05T04:00:00Z,2312.85,2387.0,2307.0,2336.98,2871415.900000001,okx,ETHUSDT,futures
2024-08-05T05:00:00Z,2336.73,2366.0,2261.16,2311.63,5340958.0,okx,ETHUSDT,futures
2024-08-05T06:00:00Z,2311.7,2323.23,2151.71,2268.78,8160163.600000003,okx,ETHUSDT,futures
2024-08-05T07:00:00Z,2268.78,2369.31,2256.95,2357.32,3304533.8000000003,okx,ETHUSDT,futures
2024-08-05T08:00:00Z,2357.38,2363.0,2293.0,2325.87,2793606.6999999997,okx,ETHUSDT,futures
2024-08-05T09:00:00Z,2325.91,2338.23,2275.0,2317.31,2140283.8,okx,ETHUSDT,futures
2024-08-05T10:00:00Z,2317.4,2319.24,2223.19,2272.82,3172451.3000000003,okx,ETHUSDT,futures
2024-08-05T11:00:00Z,2272.76,2302.66,2225.0,2290.59,3400731.7,okx,ETHUSDT,futures
2024-08-05T12:00:00Z,2290.59,2307.52,2196.83,2228.27,3929170.599999998,okx,ETHUSDT,futures
2024-08-05T13:00:00Z,2228.21,2348.99,2180.12,2336.93,5821086.300000001,okx,ETHUSDT,futures
2024-08-05T14:00:00Z,2336.93,2443.0,2336.93,2403.16,4583949.500000001,okx,ETHUSDT,futures
2024-08-05T15:00:00Z,2403.16,2462.21,2380.69,2450.29,2743005.6,okx,ETHUSDT,futures
2024-08-05T16:00:00Z,2450.15,2518.38,2443.25,2453.58,3327165.2999999993,okx,ETHUSDT,futures
2024-08-05T17:00:00Z,2453.58,2494.85,2425.9,2469.8,1815205.9000000004,okx,ETHUSDT,futures
2024-08-05T18:00:00Z,2469.79,2472.91,2371.05,2374.59,1636922.8999999997,okx,ETHUSDT,futures
2024-08-05T19:00:00Z,2374.59,2413.87,2363.05,2405.14,1856454.7000000002,okx,ETHUSDT,futures
2024-08-05T20:00:00Z,2404.92,2443.11,2401.74,2437.2,1168328.5,okx,ETHUSDT,futures
2024-08-05T21:00:00Z,2437.15,2470.0,2421.56,2428.33,784540.9,okx,ETHUSDT,futures
2024-08-05T22:00:00Z,2428.33,2462.93,2418.79,2452.54,637474.5000000002,okx,ETHUSDT,futures
2024-08-05T23:00:00Z,2452.78,2474.95,2410.46,2419.96,900011.3999999998,okx,ETHUSDT,futures
2024-08-06T00:00:00Z,2419.97,2542.58,2415.81,2541.24,2314374.2,okx,ETHUSDT,futures
2024-08-06T01:00:00Z,2541.24,2548.0,2497.8,2516.53,1491577.4,okx,ETHUSDT,futures
2024-08-06T02:00:00Z,2516.62,2523.88,2500.26,2507.67,837254.6,okx,ETHUSDT,futures
2024-08-06T03:00:00Z,2507.66,2508.88,2482.16,2492.12,822882.9,okx,ETHUSDT,futures
2024-08-06T04:00:00Z,2492.12,2504.83,2478.17,2499.75,910731.7999999997,okx,ETHUSDT,futures
2024-08-06T05:00:00Z,2499.67,2526.64,2484.77,2524.33,1062781.7999999998,okx,ETHUSDT,futures
2024-08-06T06:00:00Z,2524.32,2536.0,2500.87,2514.69,1173124.5999999999,okx,ETHUSDT,futures
2024-08-06T07:00:00Z,2514.68,2528.83,2493.73,2523.19,995096.3000000002,okx,ETHUSDT,futures
2024-08-06T08:00:00Z,2523.19,2524.55,2439.49,2460.55,2207827.4000000004,okx,ETHUSDT,futures
2024-08-06T09:00:00Z,2460.56,2471.4,2443.33,2463.29,1153094.8000000005,okx,ETHUSDT,futures
2024-08-06T10:00:00Z,2463.3,2474.88,2446.24,2457.28,930127.1000000001,okx,ETHUSDT,futures
2024-08-06T11:00:00Z,2457.28,2471.0,2442.21,2457.94,984899.7999999999,okx,ETHUSDT,futures
2024-08-06T12:00:00Z,2458.0,2467.8,2426.1,2439.08,1239213.9,okx,ETHUSDT,futures
2024-08-06T13:00:00Z,2439.07,2469.6,2411.31,2452.23,2333845.4,okx,ETHUSDT,futures
2024-08-06T14:00:00Z,2452.23,2556.6,2450.1,2523.51,3984176.000000001,okx,ETHUSDT,futures
2024-08-06T15:00:00Z,2523.52,2533.88,2493.36,2527.19,1383629.5999999996,okx,ETHUSDT,futures
2024-08-06T16:00:00Z,2527.19,2549.4,2510.69,2530.6,1320558.4000000001,okx,ETHUSDT,futures
2024-08-06T17:00:00Z,2530.61,2543.34,2480.9,2483.23,1302067.8999999997,okx,ETHUSDT,futures
2024-08-06T18:00:00Z,2483.01,2520.52,2481.6,2499.8,961209.7000000004,okx,ETHUSDT,futures
2024-08-06T19:00:00Z,2499.81,2515.5,2487.23,2492.86,828759.4000000001,okx,ETHUSDT,futures
2024-08-06T20:00:00Z,2492.87,2503.42,2473.09,2488.64,1094761.6999999997,okx,ETHUSDT,futures
2024-08-06T21:00:00Z,2488.7,2496.0,2474.52,2492.39,431474.89999999985,okx,ETHUSDT,futures
2024-08-06T22:00:00Z,2492.39,2513.66,2456.19,2475.06,1243846.9000000004,okx,ETHUSDT,futures
2024-08-06T23:00:00Z,2475.07,2484.09,2445.02,2461.05,795472.2999999998,okx,ETHUSDT,futures
2024-08-07T00:00:00Z,2461.05,2472.0,2431.31,2458.93,1099810.0000000007,okx,ETHUSDT,futures
2024-08-07T01:00:00Z,2458.95,2504.8,2425.07,2500.0,1676579.7,okx,ETHUSDT,futures
2024-08-07T02:00:00Z,2500.0,2530.0,2480.26,2494.67,1723809.8999999997,okx,ETHUSDT,futures
2024-08-07T03:00:00Z,2494.67,2515.83,2490.21,2506.9,857942.6999999997,okx,ETHUSDT,futures
2024-08-07T04:00:00Z,2506.89,2534.72,2504.0,2516.0,916085.8999999999,okx,ETHUSDT,futures
2024-08-07T05:00:00Z,2516.0,2534.0,2503.01,2504.82,998477.7,okx,ETHUSDT,futures
2024-08-07T06:00:00Z,2504.81,2511.79,2492.08,2499.99,736902.5000000003,okx,ETHUSDT,futures
2024-08-07T07:00:00Z,2499.99,2519.81,2484.13,2510.95,809963.6000000001,okx,ETHUSDT,futures
2024-08-07T08:00:00Z,2510.95,2526.63,2504.23,2524.8,813254.3000000002,okx,ETHUSDT,futures
2024-08-07T09:00:00Z,2524.8,2539.7,2513.0,2517.85,1261510.1999999997,okx,ETHUSDT,futures
2024-08-07T10:00:00Z,2517.85,2553.26,2508.0,2508.17,1179209.4999999998,okx,ETHUSDT,futures
2024-08-07T11:00:00Z,2508.18,2514.65,2471.68,2473.49,1510026.5999999996,okx,ETHUSDT,futures
2024-08-07T12:00:00Z,2473.49,2483.69,2448.35,2469.86,1644812.6,okx,ETHUSDT,futures
2024-08-07T13:00:00Z,2469.61,2487.56,2436.05,2447.81,2052634.8,okx,ETHUSDT,futures
2024-08-07T14:00:00Z,2447.8,2455.55,2364.09,2390.22,4152638.3000000003,okx,ETHUSDT,futures
2024-08-07T15:00:00Z,2390.23,2422.25,2380.0,2412.31,1911605.0000000002,okx,ETHUSDT,futures
2024-08-07T16:00:00Z,2412.31,2415.8,2376.0,2391.2,1433973.9,okx,ETHUSDT,futures
2024-08-07T17:00:00Z,2391.19,2403.55,2355.0,2367.19,1812290.7999999996,okx,ETHUSDT,futures
2024-08-07T18:00:00Z,2367.19,2378.97,2325.04,2344.42,2005044.5999999996,okx,ETHUSDT,futures
2024-08-07T19:00:00Z,2344.27,2362.63,2343.1,2350.65,664538.0000000002,okx,ETHUSDT,futures
2024-08-07T20:00:00Z,2350.64,2369.05,2306.73,2349.29,1626477.3,okx,ETHUSDT,futures
2024-08-07T21:00:00Z,2349.31,2369.6,2334.21,2359.83,562448.3,okx,ETHUSDT,futures
2024-08-07T22:00:00Z,2359.82,2363.08,2313.24,2356.3,842324.3000000002,okx,ETHUSDT,futures
2024-08-07T23:00:00Z,2356.3,2364.87,2331.96,2342.41,599084.8,okx,ETHUSDT,futures
2024-08-08T00:00:00Z,2342.32,2356.92,2320.03,2352.99,1105729.0000000002,okx,ETHUSDT,futures
2024-08-08T01:00:00Z,2353.0,2448.53,2351.44,2439.89,2669347.1000000006,okx,ETHUSDT,futures
2024-08-08T02:00:00Z,2439.88,2466.0,2436.86,2454.8,1416728.4999999998,okx,ETHUSDT,futures
2024-08-08T03:00:00Z,2454.81,2459.0,2429.73,2430.02,822812.6000000001,okx,ETHUSDT,futures
2024-08-08T04:00:00Z,2430.0,2445.25,2418.46,2422.8,696577.0999999997,okx,ETHUSDT,futures
2024-08-08T05:00:00Z,2422.7,2434.98,2419.26,2423.35,638507.7999999999,okx,ETHUSDT,futures
2024-08-08T06:00:00Z,2423.35,2439.74,2411.35,2432.79,644371.3,okx,ETHUSDT,futures
2024-08-08T07:00:00Z,2432.81,2433.45,2411.74,2414.0,717811.4000000001,okx,ETHUSDT,futures
2024-08-08T08:00:00Z,2413.99,2432.76,2406.18,2427.33,591312.8,okx,ETHUSDT,futures
2024-08-08T09:00:00Z,2427.32,2453.41,2414.22,2436.84,955056.3999999999,okx,ETHUSDT,futures
2024-08-08T10:00:00Z,2436.84,2449.6,2425.65,2446.92,679423.5,okx,ETHUSDT,futures
2024-08-08T11:00:00Z,2446.91,2461.56,2440.21,2447.31,744864.8000000003,okx,ETHUSDT,futures
2024-08-08T12:00:00Z,2447.31,2528.58,2439.22,2482.8,2976446.1000000006,okx,ETHUSDT,futures
2024-08-08T13:00:00Z,2482.61,2487.9,2410.05,2433.6,2459794.9999999995,okx,ETHUSDT,futures
2024-08-08T14:00:00Z,2433.61,2506.85,2429.63,2499.15,2208882.4999999995,okx,ETHUSDT,futures
2024-08-08T15:00:00Z,2499.01,2512.98,2480.28,2506.79,1461875.2000000004,okx,ETHUSDT,futures
2024-08-08T16:00:00Z,2506.99,2593.88,2503.73,2585.2,3340169.1999999997,okx,ETHUSDT,futures
2024-08-08T17:00:00Z,2585.19,2611.15,2570.0,2578.82,1592443.0999999992,okx,ETHUSDT,futures
2024-08-08T18:00:00Z,2578.82,2596.11,2575.6,2578.61,500291.4,okx,ETHUSDT,futures
2024-08-08T19:00:00Z,2578.6,2588.52,2565.09,2573.59,614732.1000000003,okx,ETHUSDT,futures
2024-08-08T20:00:00Z,2573.74,2580.99,2567.04,2569.76,303309.2999999999,okx,ETHUSDT,futures
2024-08-08T21:00:00Z,2569.77,2656.47,2569.15,2641.3,1185526.0999999999,okx,ETHUSDT,futures
2024-08-08T22:00:00Z,2641.32,2725.99,2616.61,2707.95,2128524.2999999993,okx,ETHUSDT,futures
2024-08-08T23:00:00Z,2707.71,2723.0,2676.2,2682.83,1380502.6000000003,okx,ETHUSDT,futures
2024-08-09T00:00:00Z,2682.84,2694.89,2651.0,2666.45,1309176.1,okx,ETHUSDT,futures
2024-08-09T01:00:00Z,2666.44,2674.99,2646.42,2670.57,682505.9999999998,okx,ETHUSDT,futures
2024-08-09T02:00:00Z,2670.57,2682.44,2658.57,2669.23,450998.29999999993,okx,ETHUSDT,futures
2024-08-09T03:00:00Z,2669.24,2702.65,2667.37,2694.54,801296.6000000001,okx,ETHUSDT,futures
2024-08-09T04:00:00Z,2694.55,2709.05,2659.0,2659.78,1034885.5000000001,okx,ETHUSDT,futures
2024-08-09T05:00:00Z,2659.79,2679.64,2649.0,2677.66,760089.9000000001,okx,ETHUSDT,futures
2024-08-09T06:00:00Z,2677.67,2704.56,2674.67,2687.75,815125.8999999998,okx,ETHUSDT,futures
2024-08-09T07:00:00Z,2687.74,2700.0,2662.77,2670.57,868213.2,okx,ETHUSDT,futures
2024-08-09T08:00:00Z,2670.58,2675.27,2656.0,2671.31,617605.4999999999,okx,ETHUSDT,futures
2024-08-09T09:00:00Z,2671.29,2681.69,2651.79,2659.01,753774.6,okx,ETHUSDT,futures
2024-08-09T10:00:00Z,2659.0,2661.85,2618.04,2635.16,1635532.2999999998,okx,ETHUSDT,futures
2024-08-09T11:00:00Z,2635.17,2643.24,2618.41,2634.78,620715.9,okx,ETHUSDT,futures
2024-08-09T12:00:00Z,2634.79,2649.36,2605.0,2628.12,1141285.9000000001,okx,ETHUSDT,futures
2024-08-09T13:00:00Z,2628.11,2638.99,2579.01,2616.0,2198625.900000001,okx,ETHUSDT,futures
2024-08-09T14:00:00Z,2616.01,2664.94,2555.0,2591.44,3319285.7999999993,okx,ETHUSDT,futures
2024-08-09T15:00:00Z,2591.44,2605.61,2556.6,2558.27,1332326.2999999996,okx,ETHUSDT,futures
2024-08-09T16:00:00Z,2558.28,2595.77,2552.22,2593.31,1040529.1000000001,okx,ETHUSDT,futures
2024-08-09T17:00:00Z,2593.33,2609.55,2584.87,2590.46,685238.2999999999,okx,ETHUSDT,futures
2024-08-09T18:00:00Z,2590.51,2597.15,2574.0,2586.8,469507.0999999999,okx,ETHUSDT,futures
2024-08-09T19:00:00Z,2586.79,2600.63,2577.56,2590.61,287703.19999999995,okx,ETHUSDT,futures
2024-08-09T20:00:00Z,2590.62,2607.82,2587.07,2593.02,347515.90000000014,okx,ETHUSDT,futures
2024-08-09T21:00:00Z,2592.98,2606.8,2561.56,2602.01,721321.3,okx,ETHUSDT,futures
2024-08-09T22:00:00Z,2602.0,2613.67,2584.5,2598.19,489618.0000000001,okx,ETHUSDT,futures
2024-08-09T23:00:00Z,2598.2,2602.78,2574.1,2598.71,380701.4,okx,ETHUSDT,futures
2024-08-10T00:00:00Z,2598.71,2646.0,2576.0,2584.57,1182862.6,okx,ETHUSDT,futures
2024-08-10T01:00:00Z,2584.56,2612.4,2580.24,2600.01,611961.0999999999,okx,ETHUSDT,futures
2024-08-10T02:00:00Z,2600.01,2614.72,2592.12,2603.96,330060.39999999997,okx,ETHUSDT,futures
2024-08-10T03:00:00Z,2603.96,2607.22,2592.48,2602.25,244299.7,okx,ETHUSDT,futures
2024-08-10T04:00:00Z,2602.25,2604.6,2588.3,2599.8,241299.29999999996,okx,ETHUSDT,futures
2024-08-10T05:00:00Z,2599.81,2610.0,2594.23,2605.99,240567.00000000003,okx,ETHUSDT,futures
2024-08-10T06:00:00Z,2606.0,2625.98,2603.58,2619.73,436861.3000000001,okx,ETHUSDT,futures
2024-08-10T07:00:00Z,2619.73,2639.82,2618.62,2633.8,516971.59999999986,okx,ETHUSDT,futures
2024-08-10T08:00:00Z,2633.8,2640.86,2622.6,2629.45,448493.60000000015,okx,ETHUSDT,futures
2024-08-10T09:00:00Z,2629.45,2640.82,2625.62,2632.44,382408.4,okx,ETHUSDT,futures
2024-08-10T10:00:00Z,2632.46,2639.25,2624.13,2629.8,262598.29999999993,okx,ETHUSDT,futures
2024-08-10T11:00:00Z,2629.62,2643.88,2628.01,2636.86,281134.7,okx,ETHUSDT,futures
2024-08-10T12:00:00Z,2636.87,2637.89,2628.21,2630.58,180941.50000000006,okx,ETHUSDT,futures
2024-08-10T13:00:00Z,2630.57,2631.89,2606.0,2609.4,763529.0000000001,okx,ETHUSDT,futures
2024-08-10T14:00:00Z,2609.39,2618.75,2603.31,2610.63,392005.00000000006,okx,ETHUSDT,futures
2024-08-10T15:00:00Z,2610.64,2623.97,2596.6,2599.73,519883.6999999999,okx,ETHUSDT,futures
2024-08-10T16:00:00Z,2599.78,2609.87,2589.67,2607.48,630895.2000000001,okx,ETHUSDT,futures
2024-08-10T17:00:00Z,2607.49,2616.72,2600.05,2611.0,233845.0,okx,ETHUSDT,futures
2024-08-10T18:00:00Z,2611.0,2623.0,2599.36,2601.19,563483.8999999999,okx,ETHUSDT,futures
2024-08-10T19:00:00Z,2601.19,2611.8,2595.15,2602.86,231049.89999999988,okx,ETHUSDT,futures
2024-08-10T20:00:00Z,2602.85,2608.01,2596.35,2605.0,138644.4,okx,ETHUSDT,futures
2024-08-10T21:00:00Z,2605.0,2618.4,2604.16,2613.29,175428.8,okx,ETHUSDT,futures
2024-08-10T22:00:00Z,2613.28,2613.71,2604.23,2606.44,114277.80000000002,okx,ETHUSDT,futures
2024-08-10T23:00:00Z,2606.45,2610.5,2599.71,2610.31,127258.10000000003,okx,ETHUSDT,futures
2024-08-11T00:00:00Z,2610.31,2629.98,2606.09,2624.5,526536.6,okx,ETHUSDT,futures
2024-08-11T01:00:00Z,2624.5,2632.0,2617.94,2629.4,281122.5999999999,okx,ETHUSDT,futures
2024-08-11T02:00:00Z,2629.4,2631.56,2622.1,2624.99,187460.69999999998,okx,ETHUSDT,futures
2024-08-11T03:00:00Z,2625.0,2675.12,2625.0,2646.66,1383365.8000000005,okx,ETHUSDT,futures
2024-08-11T04:00:00Z,2646.66,2655.0,2633.41,2644.69,568171.5,okx,ETHUSDT,futures
2024-08-11T05:00:00Z,2644.69,2666.8,2643.2,2660.91,328030.60000000003,okx,ETHUSDT,futures
