timestamp,open,high,low,close,volume,source,symbol,data_type,turnover
2024-01-01T00:00:00Z,2283.88,2299.74,2283.24,2297.63,21078.32,bybit,ETHUSDT,futures,48356637.8672
2024-01-01T01:00:00Z,2297.63,2309.25,2294.92,2306.17,14773.29,bybit,ETHUSDT,futures,34035671.6294
2024-01-01T02:00:00Z,2306.17,2307.15,2293.6,2295.26,12248.29,bybit,ETHUSDT,futures,28169853.6453
2024-01-01T03:00:00Z,2295.26,2296.99,2271.92,2275.83,16064.42,bybit,ETHUSDT,futures,36676431.8304
2024-01-01T04:00:00Z,2275.83,2281.6,2266.66,2281.38,15016.54,bybit,ETHUSDT,futures,34167059.5854
2024-01-01T05:00:00Z,2281.38,2285.31,2274.36,2277.82,8910.74,bybit,ETHUSDT,futures,20321825.5604
2024-01-01T06:00:00Z,2277.82,2285.53,2276.07,2283.89,8541.27,bybit,ETHUSDT,futures,19473170.8169
2024-01-01T07:00:00Z,2283.89,2290.18,2283.3,2286.76,6793.74,bybit,ETHUSDT,futures,15534699.7566
2024-01-01T08:00:00Z,2286.76,2289.69,2282.4,2289.44,6359.08,bybit,ETHUSDT,futures,14540635.5879
2024-01-01T09:00:00Z,2289.44,2302.66,2289.06,2302.37,11585.49,bybit,ETHUSDT,futures,26603312.6975
2024-01-01T10:00:00Z,2302.37,2305.95,2299.53,2304.48,13280.53,bybit,ETHUSDT,futures,30580527.006
2024-01-01T11:00:00Z,2304.48,2307.8,2301.4,2307.09,9064.33,bybit,ETHUSDT,futures,20891151.3069
2024-01-01T12:00:00Z,2307.09,2309.84,2301.16,2302.18,8160.88,bybit,ETHUSDT,futures,18816496.7926
2024-01-01T13:00:00Z,2302.18,2310.91,2300.62,2306.78,6901.78,bybit,ETHUSDT,futures,15923755.3254
2024-01-01T14:00:00Z,2306.78,2307.4,2297.36,2303.3,11754.73,bybit,ETHUSDT,futures,27063382.7157
2024-01-01T15:00:00Z,2303.3,2321.0,2301.22,2317.36,33214.46,bybit,ETHUSDT,futures,76839742.7454
2024-01-01T16:00:00Z,2317.36,2322.36,2309.05,2312.62,18800.28,bybit,ETHUSDT,futures,43530630.5892
2024-01-01T17:00:00Z,2312.62,2319.95,2308.46,2315.86,14854.32,bybit,ETHUSDT,futures,34387118.6731
2024-01-01T18:00:00Z,2315.86,2334.84,2315.85,2328.96,31419.23,bybit,ETHUSDT,futures,73150896.5901
2024-01-01T19:00:00Z,2328.96,2343.34,2324.28,2339.66,19075.76,bybit,ETHUSDT,futures,44536180.7421
2024-01-01T20:00:00Z,2339.66,2350.74,2336.76,2343.0,29663.98,bybit,ETHUSDT,futures,69534776.3136
2024-01-01T21:00:00Z,2343.0,2348.92,2334.44,2340.59,16541.46,bybit,ETHUSDT,futures,38723519.5513
2024-01-01T22:00:00Z,2340.59,2341.79,2325.52,2336.41,14800.87,bybit,ETHUSDT,futures,34534377.1608
2024-01-01T23:00:00Z,2336.41,2354.5,2336.3,2354.5,25696.35,bybit,ETHUSDT,futures,60317110.6382
2024-01-02T00:00:00Z,2354.5,2396.37,2349.77,2392.33,86463.28,bybit,ETHUSDT,futures,205338165.1688
2024-01-02T01:00:00Z,2392.33,2401.95,2374.0,2381.7,41691.37,bybit,ETHUSDT,futures,99620243.1241
2024-01-02T02:00:00Z,2381.7,2385.03,2376.18,2385.01,22309.08,bybit,ETHUSDT,futures,53119683.8084
2024-01-02T03:00:00Z,2385.01,2391.0,2373.44,2388.21,26346.15,bybit,ETHUSDT,futures,62770761.4347
2024-01-02T04:00:00Z,2388.21,2392.15,2380.23,2389.1,18549.94,bybit,ETHUSDT,futures,44244552.9982
2024-01-02T05:00:00Z,2389.1,2393.93,2379.23,2379.35,12488.44,bybit,ETHUSDT,futures,29805797.5013
2024-01-02T06:00:00Z,2379.35,2386.23,2375.78,2375.85,12192.07,bybit,ETHUSDT,futures,29025532.9591
2024-01-02T07:00:00Z,2375.85,2391.41,2375.74,2387.82,18253.27,bybit,ETHUSDT,futures,43527060.3079
2024-01-02T08:00:00Z,2387.82,2434.96,2381.6,2429.53,76491.73,bybit,ETHUSDT,futures,184969360.6725
2024-01-02T09:00:00Z,2429.53,2431.59,2414.67,2417.12,30430.04,bybit,ETHUSDT,futures,73727907.1179
2024-01-02T10:00:00Z,2417.12,2419.96,2395.42,2401.61,32968.85,bybit,ETHUSDT,futures,79362327.2726
2024-01-02T11:00:00Z,2401.61,2406.23,2383.33,2394.66,31952.88,bybit,ETHUSDT,futures,76538429.1468
2024-01-02T12:00:00Z,2394.66,2408.53,2386.02,2390.03,38259.83,bybit,ETHUSDT,futures,91723014.6878
2024-01-02T13:00:00Z,2390.03,2404.05,2385.54,2401.16,20286.1,bybit,ETHUSDT,futures,48637561.2178
2024-01-02T14:00:00Z,2401.16,2406.12,2357.35,2369.39,86680.78,bybit,ETHUSDT,futures,206067444.7772
2024-01-02T15:00:00Z,2369.39,2373.22,2353.45,2359.26,49715.95,bybit,ETHUSDT,futures,117516399.4958
2024-01-02T16:00:00Z,2359.26,2372.47,2352.2,2370.32,34447.49,bybit,ETHUSDT,futures,81340961.2226
2024-01-02T17:00:00Z,2370.32,2370.35,2353.47,2359.55,20368.34,bybit,ETHUSDT,futures,48105459.0871
2024-01-02T18:00:00Z,2359.55,2372.12,2357.5,2368.21,23888.08,bybit,ETHUSDT,futures,56522394.8563
2024-01-02T19:00:00Z,2368.21,2375.42,2356.87,2371.57,23077.49,bybit,ETHUSDT,futures,54626253.2374
2024-01-02T20:00:00Z,2371.57,2383.09,2360.62,2362.07,28672.47,bybit,ETHUSDT,futures,67998019.0551
2024-01-02T21:00:00Z,2362.07,2368.8,2341.16,2368.8,43162.12,bybit,ETHUSDT,futures,101720574.5099
2024-01-02T22:00:00Z,2368.8,2374.99,2359.35,2361.2,16173.81,bybit,ETHUSDT,futures,38294575.4762
2024-01-02T23:00:00Z,2361.2,2365.0,2352.46,2357.13,18854.2,bybit,ETHUSDT,futures,44469157.8371
2024-01-03T00:00:00Z,2357.13,2369.91,2348.8,2363.55,17398.54,bybit,ETHUSDT,futures,41069690.7859
2024-01-03T01:00:00Z,2363.55,2377.77,2362.24,2375.3,13670.18,bybit,ETHUSDT,futures,32400111.6319
2024-01-03T02:00:00Z,2375.3,2386.85,2369.62,2371.26,21659.67,bybit,ETHUSDT,futures,51528890.3162
2024-01-03T03:00:00Z,2371.26,2372.84,2366.49,2370.66,7816.91,bybit,ETHUSDT,futures,18522618.7435
2024-01-03T04:00:00Z,2370.66,2376.72,2365.06,2372.84,13044.41,bybit,ETHUSDT,futures,30930934.2619
2024-01-03T05:00:00Z,2372.84,2382.08,2370.24,2378.9,9787.02,bybit,ETHUSDT,futures,23269212.3089
2024-01-03T06:00:00Z,2378.9,2382.96,2375.45,2377.39,10248.88,bybit,ETHUSDT,futures,24391232.5414
2024-01-03T07:00:00Z,2377.39,2381.6,2357.93,2362.95,32985.94,bybit,ETHUSDT,futures,78186144.0407
2024-01-03T08:00:00Z,2362.95,2373.62,2362.38,2372.39,14383.96,bybit,ETHUSDT,futures,34060035.0955
2024-01-03T09:00:00Z,2372.39,2387.48,2372.06,2378.43,23584.34,bybit,ETHUSDT,futures,56138228.9494
2024-01-03T10:00:00Z,2378.43,2383.14,2362.54,2366.4,24360.65,bybit,ETHUSDT,futures,57783546.3606
2024-01-03T11:00:00Z,2366.4,2367.66,2290.11,2309.41,146870.86,bybit,ETHUSDT,futures,341976651.4738
2024-01-03T12:00:00Z,2309.41,2310.2,2044.0,2249.73,574679.97,bybit,ETHUSDT,futures,1254193413.3046
2024-01-03T13:00:00Z,2249.73,2249.92,2206.23,2224.47,78258.16,bybit,ETHUSDT,futures,174199047.4464
2024-01-03T14:00:00Z,2224.47,2224.82,2189.42,2194.51,67617.36,bybit,ETHUSDT,futures,148921616.2706
2024-01-03T15:00:00Z,2194.51,2242.7,2190.81,2241.5,56268.47,bybit,ETHUSDT,futures,124794339.5282
2024-01-03T16:00:00Z,2241.5,2246.74,2222.37,2231.83,67876.85,bybit,ETHUSDT,futures,151770316.0451
2024-01-03T17:00:00Z,2231.83,2234.34,2212.48,2224.21,27888.17,bybit,ETHUSDT,futures,61957049.2568
2024-01-03T18:00:00Z,2224.21,2229.22,2186.88,2198.96,53397.9,bybit,ETHUSDT,futures,117895986.5617
2024-01-03T19:00:00Z,2198.96,2230.55,2197.87,2207.11,44993.64,bybit,ETHUSDT,futures,99569991.2065
2024-01-03T20:00:00Z,2207.11,2224.81,2205.62,2219.4,13333.18,bybit,ETHUSDT,futures,29540493.7412
2024-01-03T21:00:00Z,2219.4,2229.2,2212.47,2227.48,14691.94,bybit,ETHUSDT,futures,32652900.5265
2024-01-03T22:00:00Z,2227.48,2227.78,2200.0,2206.1,18832.98,bybit,ETHUSDT,futures,41692409.5782
2024-01-03T23:00:00Z,2206.1,2211.25,2195.65,2210.68,19913.08,bybit,ETHUSDT,futures,43864123.4121
2024-01-04T00:00:00Z,2210.68,2220.96,2207.4,2211.53,15614.81,bybit,ETHUSDT,futures,34556563.5945
2024-01-04T01:00:00Z,2211.53,2215.15,2202.09,2206.99,13343.55,bybit,ETHUSDT,futures,29470405.7839
2024-01-04T02:00:00Z,2206.99,2234.49,2205.27,2232.85,16697.58,bybit,ETHUSDT,futures,37143012.8189
2024-01-04T03:00:00Z,2232.85,2241.0,2226.21,2231.82,14950.79,bybit,ETHUSDT,futures,33386680.0796
